ts	repeat	pod	cpu	mem
1777261773	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261773	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261773	1	postgres-0	114m	322Mi
1777261774	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261774	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261774	1	postgres-0	114m	322Mi
1777261776	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261776	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261776	1	postgres-0	114m	322Mi
1777261777	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261777	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261777	1	postgres-0	114m	322Mi
1777261778	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261778	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261778	1	postgres-0	114m	322Mi
1777261779	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261779	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261779	1	postgres-0	114m	322Mi
1777261780	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261780	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261780	1	postgres-0	114m	322Mi
1777261781	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261781	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261781	1	postgres-0	114m	322Mi
1777261782	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261782	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261782	1	postgres-0	65m	328Mi
1777261783	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261783	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261783	1	postgres-0	65m	328Mi
1777261784	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261784	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261784	1	postgres-0	65m	328Mi
1777261785	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261785	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261785	1	postgres-0	65m	328Mi
1777261786	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261786	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261786	1	postgres-0	65m	328Mi
1777261787	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261787	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261787	1	postgres-0	65m	328Mi
1777261788	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261788	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261788	1	postgres-0	65m	328Mi
1777261789	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261789	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261789	1	postgres-0	65m	328Mi
1777261790	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261790	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261790	1	postgres-0	65m	328Mi
1777261791	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261791	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261791	1	postgres-0	65m	328Mi
1777261792	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261792	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
1777261792	1	postgres-0	65m	328Mi
1777261793	1	hermod-coordinator-796c57cf69-5l7zl	875m	95Mi
1777261793	1	nanomq-75bb7ddc99-qktgf	1m	1Mi
