ts	load1	load5	load15	mem_used_mib	mem_avail_mib	disk_used_pct	net_rx_mb	net_tx_mb
1777263573	2.88	3.44	4.02	1831	6105	16	10858582246	1715027100
1777263584	2.53	3.34	3.97	1822	6114	16	10858639686	1715337523
1777263596	2.38	3.28	3.95	1848	6089	16	10859075858	1716422655
1777263607	2.24	3.22	3.92	1874	6062	16	10859813677	1718114250
1777263618	2.22	3.16	3.89	1906	6031	16	10861353533	1718669177
1777263630	2.12	3.10	3.86	1933	6004	16	10865371113	1719403535
1777263642	2.62	3.18	3.88	1933	6003	16	10869344195	1720171697
1777263653	2.66	3.17	3.87	1935	6002	16	10870408016	1720564887
1777263664	2.23	3.05	3.82	1925	6011	16	10870472352	1720845545
1777263676	2.26	3.03	3.80	1925	6011	16	10873930504	1721567350
1777263687	1.91	2.93	3.76	1967	5969	16	10878067485	1722341783
1777263699	2.38	2.98	3.77	1942	5995	16	10880994950	1722976916
1777263710	2.02	2.89	3.73	1944	5993	16	10881051254	1723222835
1777263721	1.71	2.79	3.69	1934	6003	16	10882581714	1723736833
1777263733	2.08	2.83	3.69	1935	6001	16	10886583453	1724472266
1777263744	2.85	2.96	3.72	1937	5999	16	10890573911	1725242364
1777263756	2.41	2.86	3.68	1952	5984	16	10891644883	1725636444
1777263767	2.19	2.80	3.65	1922	6015	16	10891711325	1725924600
1777263778	2.65	2.87	3.66	1941	5996	16	10895327639	1726644407
1777263790	3.32	2.99	3.69	1937	6000	16	10899280354	1727410743
1777263801	2.89	2.91	3.65	1930	6007	16	10902228350	1728044406
1777263812	2.44	2.81	3.61	1932	6005	16	10902284810	1728290505
1777263824	2.61	2.83	3.60	1970	5967	16	10904029588	1728811844
1777263835	3.99	3.11	3.69	1937	6000	16	10907994672	1729578978
1777263847	3.61	3.06	3.67	1940	5997	16	10911963865	1730348465
1777263858	3.50	3.06	3.66	1952	5984	16	10912872949	1730737195
