ts	repeat	pod	cpu	mem
1777270761	2	nanomq-6bff899d4f-g22kq	96m	2Mi
1777270761	2	postgres-0	25m	334Mi
1777270762	2	hermod-coordinator-7f48c8ffcd-6thzc	10m	146Mi
1777270762	2	nanomq-6bff899d4f-g22kq	96m	2Mi
1777270762	2	postgres-0	25m	334Mi
1777270763	2	hermod-coordinator-7f48c8ffcd-6thzc	10m	146Mi
1777270763	2	nanomq-6bff899d4f-g22kq	96m	2Mi
1777270763	2	postgres-0	25m	334Mi
1777270764	2	hermod-coordinator-7f48c8ffcd-6thzc	10m	146Mi
1777270764	2	nanomq-6bff899d4f-g22kq	96m	2Mi
1777270764	2	postgres-0	25m	334Mi
1777270765	2	hermod-coordinator-7f48c8ffcd-6thzc	10m	146Mi
1777270765	2	nanomq-6bff899d4f-g22kq	96m	2Mi
1777270765	2	postgres-0	25m	334Mi
1777270766	2	hermod-coordinator-7f48c8ffcd-6thzc	10m	146Mi
1777270766	2	nanomq-6bff899d4f-g22kq	96m	2Mi
1777270766	2	postgres-0	25m	334Mi
1777270767	2	hermod-coordinator-7f48c8ffcd-6thzc	815m	137Mi
1777270767	2	nanomq-6bff899d4f-g22kq	471m	1Mi
1777270767	2	postgres-0	228m	335Mi
1777270768	2	hermod-coordinator-7f48c8ffcd-6thzc	815m	137Mi
1777270768	2	nanomq-6bff899d4f-g22kq	471m	1Mi
1777270768	2	postgres-0	228m	335Mi
1777270769	2	hermod-coordinator-7f48c8ffcd-6thzc	815m	137Mi
1777270769	2	nanomq-6bff899d4f-g22kq	471m	1Mi
1777270769	2	postgres-0	228m	335Mi
1777270770	2	hermod-coordinator-7f48c8ffcd-6thzc	815m	137Mi
1777270770	2	nanomq-6bff899d4f-g22kq	471m	1Mi
1777270770	2	postgres-0	228m	335Mi
1777270771	2	hermod-coordinator-7f48c8ffcd-6thzc	815m	137Mi
1777270771	2	nanomq-6bff899d4f-g22kq	471m	1Mi
1777270771	2	postgres-0	228m	335Mi
1777270772	2	hermod-coordinator-7f48c8ffcd-6thzc	815m	137Mi
1777270772	2	nanomq-6bff899d4f-g22kq	471m	1Mi
1777270772	2	postgres-0	228m	335Mi
1777270794	3	hermod-coordinator-7f48c8ffcd-6thzc	753m	141Mi
1777270794	3	nanomq-6bff899d4f-g22kq	303m	1Mi
1777270794	3	postgres-0	193m	335Mi
1777270795	3	hermod-coordinator-7f48c8ffcd-6thzc	753m	141Mi
1777270795	3	nanomq-6bff899d4f-g22kq	303m	1Mi
1777270795	3	postgres-0	193m	335Mi
1777270796	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270796	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270796	3	postgres-0	27m	335Mi
1777270798	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270798	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270798	3	postgres-0	27m	335Mi
1777270799	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270799	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270799	3	postgres-0	27m	335Mi
1777270800	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270800	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270800	3	postgres-0	27m	335Mi
1777270801	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270801	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270801	3	postgres-0	27m	335Mi
1777270802	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270802	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270802	3	postgres-0	27m	335Mi
1777270803	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270803	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270803	3	postgres-0	27m	335Mi
1777270804	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270804	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270804	3	postgres-0	27m	335Mi
1777270805	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270805	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270805	3	postgres-0	27m	335Mi
1777270806	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270806	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270806	3	postgres-0	27m	335Mi
1777270807	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270807	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270807	3	postgres-0	27m	335Mi
1777270808	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270808	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270808	3	postgres-0	27m	335Mi
1777270809	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270809	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270809	3	postgres-0	27m	335Mi
1777270810	3	hermod-coordinator-7f48c8ffcd-6thzc	11m	144Mi
1777270810	3	nanomq-6bff899d4f-g22kq	1m	1Mi
1777270810	3	postgres-0	27m	335Mi
1777270811	3	hermod-coordinator-7f48c8ffcd-6thzc	739m	151Mi
1777270811	3	nanomq-6bff899d4f-g22kq	400m	1Mi
1777270811	3	postgres-0	105m	336Mi
1777270812	3	hermod-coordinator-7f48c8ffcd-6thzc	739m	151Mi
1777270812	3	nanomq-6bff899d4f-g22kq	400m	1Mi
1777270812	3	postgres-0	105m	336Mi
1777270813	3	hermod-coordinator-7f48c8ffcd-6thzc	739m	151Mi
1777270813	3	nanomq-6bff899d4f-g22kq	400m	1Mi
1777270813	3	postgres-0	105m	336Mi
1777270815	3	hermod-coordinator-7f48c8ffcd-6thzc	739m	151Mi
1777270815	3	nanomq-6bff899d4f-g22kq	400m	1Mi
1777270815	3	postgres-0	105m	336Mi
1777270816	3	hermod-coordinator-7f48c8ffcd-6thzc	739m	151Mi
1777270816	3	nanomq-6bff899d4f-g22kq	400m	1Mi
1777270816	3	postgres-0	105m	336Mi
1777270817	3	hermod-coordinator-7f48c8ffcd-6thzc	739m	151Mi
1777270817	3	nanomq-6bff899d4f-g22kq	400m	1Mi
1777270817	3	postgres-0	105m	336Mi
1777270818	3	hermod-coordinator-7f48c8ffcd-6thzc	739m	151Mi
1777270818	3	nanomq-6bff899d4f-g22kq	400m	1Mi
1777270818	3	postgres-0	105m	336Mi
1777270819	3	hermod-coordinator-7f48c8ffcd-6thzc	739m	151Mi
1777270819	3	nanomq-6bff899d4f-g22kq	400m	1Mi
1777270819	3	postgres-0	105m	336Mi
1777270820	3	hermod-coordinator-7f48c8ffcd-6thzc	739m	151Mi
1777270820	3	nanomq-6bff899d4f-g22kq	400m	1Mi
1777270820	3	postgres-0	105m	336Mi
1777270821	3	hermod-coordinator-7f48c8ffcd-6thzc	739m	151Mi
1777270821	3	nanomq-6bff899d4f-g22kq	400m	1Mi
1777270821	3	postgres-0	105m	336Mi
1777270822	3	hermod-coordinator-7f48c8ffcd-6thzc	739m	151Mi
1777270822	3	nanomq-6bff899d4f-g22kq	400m	1Mi
1777270822	3	postgres-0	105m	336Mi
1777270823	3	hermod-coordinator-7f48c8ffcd-6thzc	739m	151Mi
1777270823	3	nanomq-6bff899d4f-g22kq	400m	1Mi
1777270823	3	postgres-0	105m	336Mi
1777270846	4	hermod-coordinator-7f48c8ffcd-6thzc	202m	151Mi
1777270846	4	nanomq-6bff899d4f-g22kq	89m	1Mi
1777270846	4	postgres-0	104m	337Mi
1777270847	4	hermod-coordinator-7f48c8ffcd-6thzc	202m	151Mi
1777270847	4	nanomq-6bff899d4f-g22kq	89m	1Mi
1777270847	4	postgres-0	104m	337Mi
1777270848	4	hermod-coordinator-7f48c8ffcd-6thzc	202m	151Mi
1777270848	4	nanomq-6bff899d4f-g22kq	89m	1Mi
1777270848	4	postgres-0	104m	337Mi
1777270849	4	hermod-coordinator-7f48c8ffcd-6thzc	202m	151Mi
1777270849	4	nanomq-6bff899d4f-g22kq	89m	1Mi
