ts	repeat	pod	cpu	mem
1777273977	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273977	1	postgres-0	154m	21Mi
1777273978	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273978	1	postgres-0	154m	21Mi
1777273979	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273979	1	postgres-0	154m	21Mi
1777273980	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273980	1	postgres-0	154m	21Mi
1777273981	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273981	1	postgres-0	154m	21Mi
1777273982	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273982	1	postgres-0	154m	21Mi
1777273983	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273983	1	postgres-0	154m	21Mi
1777273984	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273984	1	postgres-0	154m	21Mi
1777273985	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273985	1	postgres-0	154m	21Mi
1777273986	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273986	1	postgres-0	154m	21Mi
1777273987	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273987	1	postgres-0	154m	21Mi
1777273988	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273988	1	postgres-0	154m	21Mi
1777273989	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273989	1	postgres-0	154m	21Mi
1777273990	1	mosquitto-f6dbbb66f-cqfbk	6m	2Mi
1777273990	1	postgres-0	154m	21Mi
1777273991	1	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777273991	1	postgres-0	6m	21Mi
1777273993	1	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777273993	1	postgres-0	6m	21Mi
1777273994	1	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777273994	1	postgres-0	6m	21Mi
1777273995	1	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777273995	1	postgres-0	6m	21Mi
1777273996	1	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777273996	1	postgres-0	6m	21Mi
1777273997	1	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777273997	1	postgres-0	6m	21Mi
1777273998	1	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777273998	1	postgres-0	6m	21Mi
1777273999	1	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777273999	1	postgres-0	6m	21Mi
1777274000	1	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777274000	1	postgres-0	6m	21Mi
1777274001	1	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777274001	1	postgres-0	6m	21Mi
1777274018	2	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777274018	2	postgres-0	5m	21Mi
1777274019	2	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777274019	2	postgres-0	5m	21Mi
1777274020	2	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777274020	2	postgres-0	5m	21Mi
1777274021	2	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777274021	2	postgres-0	5m	21Mi
1777274022	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274022	2	postgres-0	4m	21Mi
1777274023	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274023	2	postgres-0	4m	21Mi
1777274024	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274024	2	postgres-0	4m	21Mi
1777274025	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274025	2	postgres-0	4m	21Mi
1777274026	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274026	2	postgres-0	4m	21Mi
1777274027	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274027	2	postgres-0	4m	21Mi
1777274028	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274028	2	postgres-0	4m	21Mi
1777274029	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274029	2	postgres-0	4m	21Mi
1777274030	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274030	2	postgres-0	4m	21Mi
1777274031	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274031	2	postgres-0	4m	21Mi
1777274032	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274032	2	postgres-0	4m	21Mi
1777274033	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274033	2	postgres-0	4m	21Mi
1777274035	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274035	2	postgres-0	4m	21Mi
1777274036	2	mosquitto-f6dbbb66f-cqfbk	1m	2Mi
1777274036	2	postgres-0	4m	21Mi
1777274037	2	mosquitto-f6dbbb66f-cqfbk	8m	2Mi
1777274037	2	postgres-0	9m	23Mi
