ts	load1	load5	load15	mem_used_mib	mem_avail_mib	disk_used_pct	net_rx_mb	net_tx_mb
1777264491	1.43	2.44	3.14	1824	6113	16	11071837690	1764687386
1777264502	1.52	2.42	3.13	1864	6072	16	11072943269	1767153650
1777264513	1.29	2.34	3.09	1876	6061	16	11073020086	1767483459
1777264525	3.18	2.70	3.20	1989	5947	16	11081054502	1768383225
1777264537	3.23	2.73	3.20	1938	5998	16	11088855082	1769208756
1777264548	3.69	2.85	3.24	1931	6005	16	11093562371	1769843894
1777264559	3.09	2.76	3.20	1941	5995	16	11093619042	1770089823
1777264571	3.18	2.79	3.20	1945	5991	16	11097707077	1770704658
1777264582	3.54	2.88	3.23	1940	5996	16	11105493028	1771561505
1777264594	4.24	3.05	3.28	1946	5990	16	11113345335	1772418438
1777264605	4.38	3.15	3.31	1933	6003	16	11114221588	1772731670
1777264616	3.78	3.07	3.28	1947	5989	16	11115152777	1773114787
1777264629	4.16	3.16	3.31	1940	5996	16	11122954145	1773940330
1777264640	5.41	3.50	3.42	1937	6000	16	11130865071	1774806432
1777264652	5.88	3.66	3.47	1941	5995	16	11134826499	1775371288
1777264663	4.97	3.54	3.44	1937	5999	16	11134883123	1775617402
1777264674	4.41	3.48	3.42	1917	6019	16	11139609363	1776284809
1777264685	4.65	3.57	3.45	1932	6004	16	11147411806	1777140679
1777264697	5.30	3.75	3.51	1932	6004	16	11155262921	1777963407
1777264708	4.49	3.62	3.47	1940	5997	16	11155484706	1778256422
1777264719	3.76	3.51	3.43	1946	5990	16	11156774751	1778649436
1777264732	4.19	3.61	3.47	1946	5990	17	11164667826	1779510555
1777264743	4.53	3.70	3.50	1956	5981	17	11172462690	1780365932
1777264754	4.69	3.79	3.53	1979	5957	17	11176094303	1780932242
1777264766	3.97	3.67	3.50	1983	5953	17	11176150667	1781178372
