ts	load1	load5	load15	mem_used_mib	mem_avail_mib	disk_used_pct	net_rx_mb	net_tx_mb
1777261123	2.13	2.58	2.66	1847	6090	16	10222753596	1581235375
1777261134	2.15	2.56	2.66	1833	6104	16	10222810365	1581523749
1777261145	2.38	2.59	2.66	1840	6096	16	10223330519	1582789006
1777261157	2.31	2.57	2.66	1870	6066	16	10223982673	1584297522
1777261168	1.95	2.49	2.63	1904	6032	16	10225515872	1584853185
1777261179	2.55	2.61	2.67	1910	6027	16	10229503037	1585589604
1777261191	2.91	2.69	2.69	1939	5998	16	10233704492	1586402723
1777261203	2.53	2.61	2.67	1932	6004	16	10234589004	1586755648
1777261214	2.04	2.50	2.63	1920	6016	16	10234655507	1587043859
1777261225	2.32	2.55	2.64	1923	6013	16	10238247814	1587764092
1777261237	2.85	2.66	2.68	1915	6021	16	10242198297	1588531124
1777261248	3.45	2.79	2.72	1925	6012	16	10245175256	1589167969
1777261259	2.75	2.67	2.68	1935	6002	16	10245231932	1589413942
1777261271	2.89	2.70	2.69	1928	6008	16	10246841513	1589931962
1777261282	2.82	2.69	2.69	1924	6012	16	10250869863	1590702244
1777261293	3.15	2.76	2.71	1921	6016	16	10254815422	1591436955
1777261305	2.91	2.72	2.70	1926	6010	16	10255830644	1591863929
1777261316	2.46	2.63	2.67	1923	6013	16	10255895565	1592144688
1777261327	2.88	2.71	2.69	1949	5987	16	10259287924	1592865542
1777261339	3.00	2.74	2.70	1945	5992	16	10263264872	1593601127
1777261350	2.69	2.68	2.68	1924	6012	16	10266425268	1594279822
1777261361	2.27	2.59	2.65	1933	6003	16	10266482154	1594526149
1777261373	1.92	2.50	2.63	1936	6000	16	10267816823	1594999227
1777261384	2.41	2.58	2.65	1952	5985	16	10271767410	1595768244
1777261395	2.95	2.69	2.68	1953	5983	16	10275923914	1596545578
1777261407	2.57	2.62	2.66	1937	5999	16	10277072580	1596943308
