ts	repeat	pod	cpu	mem
1777260230	1	hermod-coordinator-74b4bf7cdf-rt7lc	186m	44Mi
1777260230	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260230	1	postgres-0	65m	320Mi
1777260231	1	hermod-coordinator-74b4bf7cdf-rt7lc	186m	44Mi
1777260231	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260231	1	postgres-0	65m	320Mi
1777260232	1	hermod-coordinator-74b4bf7cdf-rt7lc	186m	44Mi
1777260232	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260232	1	postgres-0	65m	320Mi
1777260233	1	hermod-coordinator-74b4bf7cdf-rt7lc	186m	44Mi
1777260233	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260233	1	postgres-0	65m	320Mi
1777260234	1	hermod-coordinator-74b4bf7cdf-rt7lc	186m	44Mi
1777260234	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260234	1	postgres-0	65m	320Mi
1777260236	1	hermod-coordinator-74b4bf7cdf-rt7lc	186m	44Mi
1777260236	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260236	1	postgres-0	65m	320Mi
1777260237	1	hermod-coordinator-74b4bf7cdf-rt7lc	705m	93Mi
1777260237	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260237	1	postgres-0	65m	320Mi
1777260238	1	hermod-coordinator-74b4bf7cdf-rt7lc	705m	93Mi
1777260238	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260238	1	postgres-0	65m	320Mi
1777260239	1	hermod-coordinator-74b4bf7cdf-rt7lc	705m	93Mi
1777260239	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260239	1	postgres-0	65m	320Mi
1777260240	1	hermod-coordinator-74b4bf7cdf-rt7lc	705m	93Mi
1777260240	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260240	1	postgres-0	65m	320Mi
1777260241	1	hermod-coordinator-74b4bf7cdf-rt7lc	705m	93Mi
1777260241	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260241	1	postgres-0	65m	320Mi
1777260242	1	hermod-coordinator-74b4bf7cdf-rt7lc	705m	93Mi
1777260242	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260242	1	postgres-0	65m	320Mi
1777260243	1	hermod-coordinator-74b4bf7cdf-rt7lc	705m	93Mi
1777260243	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
1777260243	1	postgres-0	65m	320Mi
1777260244	1	hermod-coordinator-74b4bf7cdf-rt7lc	705m	93Mi
1777260244	1	nanomq-f6c665fd5-gj2jh	1m	1Mi
