ts	repeat	pod	cpu	mem
1777273071	1	postgres-0	5m	23Mi
1777273072	1	postgres-0	5m	23Mi
1777273073	1	postgres-0	5m	23Mi
1777273074	1	postgres-0	5m	23Mi
1777273075	1	postgres-0	5m	23Mi
1777273076	1	postgres-0	5m	23Mi
1777273077	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273077	1	postgres-0	5m	23Mi
1777273078	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273078	1	postgres-0	5m	23Mi
1777273079	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273079	1	postgres-0	5m	23Mi
1777273080	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273080	1	postgres-0	5m	23Mi
1777273081	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273081	1	postgres-0	5m	23Mi
1777273082	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273082	1	postgres-0	5m	23Mi
1777273083	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273083	1	postgres-0	5m	23Mi
1777273084	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273084	1	postgres-0	5m	23Mi
1777273085	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273085	1	postgres-0	5m	23Mi
1777273086	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273086	1	postgres-0	5m	23Mi
1777273087	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273087	1	postgres-0	5m	23Mi
1777273089	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273089	1	postgres-0	5m	23Mi
1777273090	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273090	1	postgres-0	5m	23Mi
1777273091	1	nanomq-77cfb959c6-zlfvw	302m	1Mi
1777273091	1	postgres-0	5m	23Mi
1777273092	1	nanomq-77cfb959c6-zlfvw	672m	2Mi
1777273092	1	postgres-0	6m	23Mi
1777273093	1	nanomq-77cfb959c6-zlfvw	672m	2Mi
1777273093	1	postgres-0	6m	23Mi
1777273094	1	nanomq-77cfb959c6-zlfvw	672m	2Mi
1777273094	1	postgres-0	6m	23Mi
1777273095	1	nanomq-77cfb959c6-zlfvw	672m	2Mi
1777273095	1	postgres-0	6m	23Mi
1777273096	1	nanomq-77cfb959c6-zlfvw	672m	2Mi
1777273096	1	postgres-0	6m	23Mi
1777273097	1	nanomq-77cfb959c6-zlfvw	672m	2Mi
1777273097	1	postgres-0	6m	23Mi
1777273098	1	nanomq-77cfb959c6-zlfvw	672m	2Mi
1777273098	1	postgres-0	6m	23Mi
1777273099	1	nanomq-77cfb959c6-zlfvw	672m	2Mi
1777273099	1	postgres-0	6m	23Mi
1777273100	1	nanomq-77cfb959c6-zlfvw	672m	2Mi
1777273100	1	postgres-0	6m	23Mi
1777273116	2	nanomq-77cfb959c6-zlfvw	540m	1Mi
1777273116	2	postgres-0	4m	23Mi
1777273117	2	nanomq-77cfb959c6-zlfvw	540m	1Mi
1777273117	2	postgres-0	4m	23Mi
1777273118	2	nanomq-77cfb959c6-zlfvw	540m	1Mi
1777273118	2	postgres-0	4m	23Mi
1777273119	2	nanomq-77cfb959c6-zlfvw	540m	1Mi
1777273119	2	postgres-0	4m	23Mi
1777273120	2	nanomq-77cfb959c6-zlfvw	540m	1Mi
1777273120	2	postgres-0	4m	23Mi
1777273122	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273122	2	postgres-0	5m	23Mi
1777273123	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273123	2	postgres-0	5m	23Mi
1777273124	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273124	2	postgres-0	5m	23Mi
1777273125	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273125	2	postgres-0	5m	23Mi
1777273126	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273126	2	postgres-0	5m	23Mi
1777273127	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273127	2	postgres-0	5m	23Mi
1777273128	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273128	2	postgres-0	5m	23Mi
1777273129	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273129	2	postgres-0	5m	23Mi
1777273130	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273130	2	postgres-0	5m	23Mi
1777273131	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273131	2	postgres-0	5m	23Mi
1777273132	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273132	2	postgres-0	5m	23Mi
1777273133	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273133	2	postgres-0	5m	23Mi
1777273134	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273134	2	postgres-0	5m	23Mi
1777273135	2	nanomq-77cfb959c6-zlfvw	1m	1Mi
1777273135	2	postgres-0	5m	23Mi
1777273136	2	nanomq-77cfb959c6-zlfvw	634m	1Mi
1777273136	2	postgres-0	4m	23Mi
1777273137	2	nanomq-77cfb959c6-zlfvw	634m	1Mi
1777273137	2	postgres-0	4m	23Mi
1777273138	2	nanomq-77cfb959c6-zlfvw	634m	1Mi
1777273138	2	postgres-0	4m	23Mi
1777273139	2	nanomq-77cfb959c6-zlfvw	634m	1Mi
1777273139	2	postgres-0	4m	23Mi
1777273141	2	nanomq-77cfb959c6-zlfvw	634m	1Mi
1777273141	2	postgres-0	4m	23Mi
1777273142	2	nanomq-77cfb959c6-zlfvw	634m	1Mi
1777273142	2	postgres-0	4m	23Mi
1777273143	2	nanomq-77cfb959c6-zlfvw	634m	1Mi
1777273143	2	postgres-0	4m	23Mi
1777273144	2	nanomq-77cfb959c6-zlfvw	634m	1Mi
1777273144	2	postgres-0	4m	23Mi
1777273145	2	nanomq-77cfb959c6-zlfvw	634m	1Mi
1777273145	2	postgres-0	4m	23Mi
1777273161	3	nanomq-77cfb959c6-zlfvw	671m	1Mi
1777273161	3	postgres-0	4m	23Mi
1777273162	3	nanomq-77cfb959c6-zlfvw	671m	1Mi
1777273162	3	postgres-0	4m	23Mi
1777273163	3	nanomq-77cfb959c6-zlfvw	671m	1Mi
1777273163	3	postgres-0	4m	23Mi
1777273164	3	nanomq-77cfb959c6-zlfvw	671m	1Mi
1777273164	3	postgres-0	4m	23Mi
1777273166	3	nanomq-77cfb959c6-zlfvw	671m	1Mi
1777273166	3	postgres-0	4m	23Mi
1777273167	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273167	3	postgres-0	6m	23Mi
1777273168	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273168	3	postgres-0	6m	23Mi
1777273169	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273169	3	postgres-0	6m	23Mi
1777273170	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273170	3	postgres-0	6m	23Mi
1777273171	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273171	3	postgres-0	6m	23Mi
1777273172	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273172	3	postgres-0	6m	23Mi
1777273173	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273173	3	postgres-0	6m	23Mi
1777273174	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273174	3	postgres-0	6m	23Mi
1777273175	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273175	3	postgres-0	6m	23Mi
1777273176	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273176	3	postgres-0	6m	23Mi
1777273177	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273177	3	postgres-0	6m	23Mi
1777273178	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273178	3	postgres-0	6m	23Mi
1777273179	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273179	3	postgres-0	6m	23Mi
1777273180	3	nanomq-77cfb959c6-zlfvw	34m	1Mi
1777273180	3	postgres-0	6m	23Mi
1777273181	3	nanomq-77cfb959c6-zlfvw	665m	2Mi
1777273181	3	postgres-0	4m	23Mi
1777273182	3	nanomq-77cfb959c6-zlfvw	665m	2Mi
1777273182	3	postgres-0	4m	23Mi
1777273183	3	nanomq-77cfb959c6-zlfvw	665m	2Mi
1777273183	3	postgres-0	4m	23Mi
1777273185	3	nanomq-77cfb959c6-zlfvw	665m	2Mi
1777273185	3	postgres-0	4m	23Mi
1777273186	3	nanomq-77cfb959c6-zlfvw	665m	2Mi
1777273186	3	postgres-0	4m	23Mi
1777273187	3	nanomq-77cfb959c6-zlfvw	665m	2Mi
1777273187	3	postgres-0	4m	23Mi
1777273188	3	nanomq-77cfb959c6-zlfvw	665m	2Mi
1777273188	3	postgres-0	4m	23Mi
1777273189	3	nanomq-77cfb959c6-zlfvw	665m	2Mi
1777273189	3	postgres-0	4m	23Mi
1777273190	3	nanomq-77cfb959c6-zlfvw	665m	2Mi
1777273190	3	postgres-0	4m	23Mi
1777273206	4	nanomq-77cfb959c6-zlfvw	665m	2Mi
1777273206	4	postgres-0	5m	23Mi
1777273207	4	nanomq-77cfb959c6-zlfvw	665m	2Mi
1777273207	4	postgres-0	5m	23Mi
