ts	repeat	pod	cpu	mem
1777270257	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270257	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270257	1	postgres-0	161m	319Mi
1777270258	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270258	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270258	1	postgres-0	161m	319Mi
1777270259	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270259	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270259	1	postgres-0	161m	319Mi
1777270260	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270260	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270260	1	postgres-0	161m	319Mi
1777270261	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270261	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270261	1	postgres-0	161m	319Mi
1777270262	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270262	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270262	1	postgres-0	161m	319Mi
1777270263	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270263	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270263	1	postgres-0	161m	319Mi
1777270264	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270264	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270264	1	postgres-0	161m	319Mi
1777270265	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270265	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270265	1	postgres-0	161m	319Mi
1777270266	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270266	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270266	1	postgres-0	161m	319Mi
1777270268	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270268	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270268	1	postgres-0	161m	319Mi
1777270269	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270269	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270269	1	postgres-0	161m	319Mi
1777270270	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270270	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270270	1	postgres-0	161m	319Mi
1777270271	1	hermod-coordinator-9b7bd6db9-4qlkz	761m	75Mi
1777270271	1	nanomq-6bf8cf4ff4-jvxxq	1m	1Mi
1777270271	1	postgres-0	161m	319Mi
1777270272	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270272	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270272	1	postgres-0	57m	325Mi
1777270273	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270273	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270273	1	postgres-0	57m	325Mi
1777270274	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270274	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270274	1	postgres-0	57m	325Mi
1777270275	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270275	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270275	1	postgres-0	57m	325Mi
1777270276	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270276	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270276	1	postgres-0	57m	325Mi
1777270277	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270277	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270277	1	postgres-0	57m	325Mi
1777270278	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270278	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270278	1	postgres-0	57m	325Mi
1777270279	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270279	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270279	1	postgres-0	57m	325Mi
1777270280	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270280	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270280	1	postgres-0	57m	325Mi
1777270281	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270281	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270281	1	postgres-0	57m	325Mi
1777270282	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270282	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270282	1	postgres-0	57m	325Mi
1777270283	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270283	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270283	1	postgres-0	57m	325Mi
1777270284	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270284	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270284	1	postgres-0	57m	325Mi
1777270286	1	hermod-coordinator-9b7bd6db9-4qlkz	275m	158Mi
1777270286	1	nanomq-6bf8cf4ff4-jvxxq	396m	2Mi
1777270286	1	postgres-0	57m	325Mi
1777270308	2	hermod-coordinator-9b7bd6db9-4qlkz	1067m	347Mi
1777270308	2	nanomq-6bf8cf4ff4-jvxxq	357m	2Mi
1777270308	2	postgres-0	309m	336Mi
1777270309	2	hermod-coordinator-9b7bd6db9-4qlkz	1067m	347Mi
1777270309	2	nanomq-6bf8cf4ff4-jvxxq	357m	2Mi
1777270309	2	postgres-0	309m	336Mi
1777270310	2	hermod-coordinator-9b7bd6db9-4qlkz	1067m	347Mi
1777270310	2	nanomq-6bf8cf4ff4-jvxxq	357m	2Mi
1777270310	2	postgres-0	309m	336Mi
1777270311	2	hermod-coordinator-9b7bd6db9-4qlkz	1067m	347Mi
