ts	repeat	pod	cpu	mem
1777268364	1	hermod-coordinator-67cfcbdf7b-l9fg4	603m	64Mi
1777268364	1	nanomq-56cfc9899-4lqx4	3m	1Mi
1777268364	1	postgres-0	11m	320Mi
1777268365	1	hermod-coordinator-67cfcbdf7b-l9fg4	603m	64Mi
1777268365	1	nanomq-56cfc9899-4lqx4	3m	1Mi
1777268365	1	postgres-0	11m	320Mi
1777268366	1	hermod-coordinator-67cfcbdf7b-l9fg4	603m	64Mi
1777268366	1	nanomq-56cfc9899-4lqx4	3m	1Mi
1777268366	1	postgres-0	11m	320Mi
1777268367	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268367	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268367	1	postgres-0	110m	318Mi
1777268368	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268368	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268368	1	postgres-0	110m	318Mi
1777268369	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268369	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268369	1	postgres-0	110m	318Mi
1777268370	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268370	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268370	1	postgres-0	110m	318Mi
1777268371	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268371	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268371	1	postgres-0	110m	318Mi
1777268372	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268372	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268372	1	postgres-0	110m	318Mi
1777268373	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268373	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268373	1	postgres-0	110m	318Mi
1777268374	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268374	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268374	1	postgres-0	110m	318Mi
1777268375	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268375	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268375	1	postgres-0	110m	318Mi
1777268376	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268376	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268376	1	postgres-0	110m	318Mi
1777268377	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268377	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268377	1	postgres-0	110m	318Mi
1777268378	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268378	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268378	1	postgres-0	110m	318Mi
1777268380	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268380	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268380	1	postgres-0	110m	318Mi
1777268381	1	hermod-coordinator-67cfcbdf7b-l9fg4	554m	92Mi
1777268381	1	nanomq-56cfc9899-4lqx4	1m	1Mi
1777268381	1	postgres-0	110m	318Mi
1777268382	1	hermod-coordinator-67cfcbdf7b-l9fg4	1106m	161Mi
1777268382	1	nanomq-56cfc9899-4lqx4	348m	1Mi
1777268382	1	postgres-0	100m	325Mi
1777268383	1	hermod-coordinator-67cfcbdf7b-l9fg4	1106m	161Mi
1777268383	1	nanomq-56cfc9899-4lqx4	348m	1Mi
1777268383	1	postgres-0	100m	325Mi
1777268384	1	hermod-coordinator-67cfcbdf7b-l9fg4	1106m	161Mi
1777268384	1	nanomq-56cfc9899-4lqx4	348m	1Mi
1777268384	1	postgres-0	100m	325Mi
1777268385	1	hermod-coordinator-67cfcbdf7b-l9fg4	1106m	161Mi
1777268385	1	nanomq-56cfc9899-4lqx4	348m	1Mi
1777268385	1	postgres-0	100m	325Mi
1777268386	1	hermod-coordinator-67cfcbdf7b-l9fg4	1106m	161Mi
1777268386	1	nanomq-56cfc9899-4lqx4	348m	1Mi
1777268386	1	postgres-0	100m	325Mi
1777268387	1	hermod-coordinator-67cfcbdf7b-l9fg4	1106m	161Mi
1777268387	1	nanomq-56cfc9899-4lqx4	348m	1Mi
1777268387	1	postgres-0	100m	325Mi
1777268388	1	hermod-coordinator-67cfcbdf7b-l9fg4	1106m	161Mi
1777268388	1	nanomq-56cfc9899-4lqx4	348m	1Mi
1777268388	1	postgres-0	100m	325Mi
1777268389	1	hermod-coordinator-67cfcbdf7b-l9fg4	1106m	161Mi
1777268389	1	nanomq-56cfc9899-4lqx4	348m	1Mi
1777268389	1	postgres-0	100m	325Mi
1777268390	1	hermod-coordinator-67cfcbdf7b-l9fg4	1106m	161Mi
1777268390	1	nanomq-56cfc9899-4lqx4	348m	1Mi
1777268390	1	postgres-0	100m	325Mi
1777268391	1	hermod-coordinator-67cfcbdf7b-l9fg4	1106m	161Mi
1777268391	1	nanomq-56cfc9899-4lqx4	348m	1Mi
1777268391	1	postgres-0	100m	325Mi
1777268392	1	hermod-coordinator-67cfcbdf7b-l9fg4	1106m	161Mi
1777268392	1	nanomq-56cfc9899-4lqx4	348m	1Mi
1777268392	1	postgres-0	100m	325Mi
1777268393	1	hermod-coordinator-67cfcbdf7b-l9fg4	1106m	161Mi
1777268393	1	nanomq-56cfc9899-4lqx4	348m	1Mi
1777268393	1	postgres-0	100m	325Mi
1777268415	2	hermod-coordinator-67cfcbdf7b-l9fg4	770m	149Mi
1777268415	2	nanomq-56cfc9899-4lqx4	468m	1Mi
1777268415	2	postgres-0	212m	329Mi
1777268416	2	hermod-coordinator-67cfcbdf7b-l9fg4	770m	149Mi
1777268416	2	nanomq-56cfc9899-4lqx4	468m	1Mi
1777268416	2	postgres-0	212m	329Mi
1777268418	2	hermod-coordinator-67cfcbdf7b-l9fg4	770m	149Mi
1777268418	2	nanomq-56cfc9899-4lqx4	468m	1Mi
1777268418	2	postgres-0	212m	329Mi
1777268419	2	hermod-coordinator-67cfcbdf7b-l9fg4	770m	149Mi
1777268419	2	nanomq-56cfc9899-4lqx4	468m	1Mi
1777268419	2	postgres-0	212m	329Mi
1777268420	2	hermod-coordinator-67cfcbdf7b-l9fg4	770m	149Mi
1777268420	2	nanomq-56cfc9899-4lqx4	468m	1Mi
1777268420	2	postgres-0	212m	329Mi
1777268421	2	hermod-coordinator-67cfcbdf7b-l9fg4	770m	149Mi
