ts	repeat	pod	cpu	mem
1777263904	1	hermod-coordinator-64c88b6946-bgn2q	792m	80Mi
1777263904	1	nanomq-7f8c776b7f-qs97s	4m	1Mi
1777263904	1	postgres-0	67m	324Mi
1777263905	1	hermod-coordinator-64c88b6946-bgn2q	792m	80Mi
1777263905	1	nanomq-7f8c776b7f-qs97s	4m	1Mi
1777263905	1	postgres-0	67m	324Mi
1777263906	1	hermod-coordinator-64c88b6946-bgn2q	792m	80Mi
1777263906	1	nanomq-7f8c776b7f-qs97s	4m	1Mi
1777263906	1	postgres-0	67m	324Mi
1777263907	1	hermod-coordinator-64c88b6946-bgn2q	792m	80Mi
1777263907	1	nanomq-7f8c776b7f-qs97s	4m	1Mi
1777263907	1	postgres-0	67m	324Mi
1777263908	1	hermod-coordinator-64c88b6946-bgn2q	792m	80Mi
1777263908	1	nanomq-7f8c776b7f-qs97s	4m	1Mi
1777263908	1	postgres-0	67m	324Mi
1777263909	1	hermod-coordinator-64c88b6946-bgn2q	792m	80Mi
1777263909	1	nanomq-7f8c776b7f-qs97s	4m	1Mi
1777263909	1	postgres-0	67m	324Mi
1777263911	1	hermod-coordinator-64c88b6946-bgn2q	792m	80Mi
1777263911	1	nanomq-7f8c776b7f-qs97s	4m	1Mi
1777263911	1	postgres-0	67m	324Mi
1777263912	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263912	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263912	1	postgres-0	45m	324Mi
1777263913	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263913	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263913	1	postgres-0	45m	324Mi
1777263914	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263914	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263914	1	postgres-0	45m	324Mi
1777263915	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263915	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263915	1	postgres-0	45m	324Mi
1777263916	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263916	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263916	1	postgres-0	45m	324Mi
1777263917	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263917	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263917	1	postgres-0	45m	324Mi
1777263918	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263918	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263918	1	postgres-0	45m	324Mi
1777263919	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263919	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263919	1	postgres-0	45m	324Mi
1777263920	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263920	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263920	1	postgres-0	45m	324Mi
1777263921	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263921	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263921	1	postgres-0	45m	324Mi
1777263922	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263922	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263922	1	postgres-0	45m	324Mi
1777263923	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263923	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263923	1	postgres-0	45m	324Mi
1777263924	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263924	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263924	1	postgres-0	45m	324Mi
1777263925	1	hermod-coordinator-64c88b6946-bgn2q	305m	90Mi
1777263925	1	nanomq-7f8c776b7f-qs97s	1m	1Mi
1777263925	1	postgres-0	45m	324Mi
1777263926	1	hermod-coordinator-64c88b6946-bgn2q	1203m	158Mi
1777263926	1	nanomq-7f8c776b7f-qs97s	334m	1Mi
1777263926	1	postgres-0	258m	332Mi
1777263927	1	hermod-coordinator-64c88b6946-bgn2q	1203m	158Mi
1777263927	1	nanomq-7f8c776b7f-qs97s	334m	1Mi
1777263927	1	postgres-0	258m	332Mi
1777263929	1	hermod-coordinator-64c88b6946-bgn2q	1203m	158Mi
1777263929	1	nanomq-7f8c776b7f-qs97s	334m	1Mi
1777263929	1	postgres-0	258m	332Mi
1777263930	1	hermod-coordinator-64c88b6946-bgn2q	1203m	158Mi
1777263930	1	nanomq-7f8c776b7f-qs97s	334m	1Mi
1777263930	1	postgres-0	258m	332Mi
1777263931	1	hermod-coordinator-64c88b6946-bgn2q	1203m	158Mi
1777263931	1	nanomq-7f8c776b7f-qs97s	334m	1Mi
1777263931	1	postgres-0	258m	332Mi
1777263932	1	hermod-coordinator-64c88b6946-bgn2q	1203m	158Mi
1777263932	1	nanomq-7f8c776b7f-qs97s	334m	1Mi
1777263932	1	postgres-0	258m	332Mi
1777263933	1	hermod-coordinator-64c88b6946-bgn2q	1203m	158Mi
1777263933	1	nanomq-7f8c776b7f-qs97s	334m	1Mi
1777263933	1	postgres-0	258m	332Mi
1777263955	2	hermod-coordinator-64c88b6946-bgn2q	1346m	155Mi
1777263955	2	nanomq-7f8c776b7f-qs97s	669m	1Mi
1777263955	2	postgres-0	345m	334Mi
1777263956	2	hermod-coordinator-64c88b6946-bgn2q	104m	146Mi
1777263956	2	nanomq-7f8c776b7f-qs97s	208m	1Mi
1777263956	2	postgres-0	20m	334Mi
1777263957	2	hermod-coordinator-64c88b6946-bgn2q	104m	146Mi
1777263957	2	nanomq-7f8c776b7f-qs97s	208m	1Mi
1777263957	2	postgres-0	20m	334Mi
1777263959	2	hermod-coordinator-64c88b6946-bgn2q	104m	146Mi
1777263959	2	nanomq-7f8c776b7f-qs97s	208m	1Mi
1777263959	2	postgres-0	20m	334Mi
1777263960	2	hermod-coordinator-64c88b6946-bgn2q	104m	146Mi
1777263960	2	nanomq-7f8c776b7f-qs97s	208m	1Mi
1777263960	2	postgres-0	20m	334Mi
1777263961	2	hermod-coordinator-64c88b6946-bgn2q	104m	146Mi
1777263961	2	nanomq-7f8c776b7f-qs97s	208m	1Mi
1777263961	2	postgres-0	20m	334Mi
