ts	load1	load5	load15	mem_used_mib	mem_avail_mib	disk_used_pct	net_rx_mb	net_tx_mb
1777263881	2.85	2.94	3.60	1808	6128	16	10912997449	1731356266
1777263892	2.57	2.87	3.57	1878	6058	16	10914101913	1733820338
1777263904	2.36	2.81	3.54	1860	6076	16	10914626251	1734198948
1777263916	2.92	2.92	3.57	1934	6002	16	10922467008	1735060061
1777263927	3.79	3.10	3.62	1934	6002	16	10930250620	1735920489
1777263939	3.72	3.12	3.62	1921	6015	16	10934729759	1736515714
1777263951	3.23	3.03	3.58	1916	6020	16	10934786278	1736761624
1777263962	3.13	3.01	3.57	1950	5986	16	10940204416	1737488062
1777263975	4.29	3.28	3.65	1937	5999	16	10948251774	1738357582
1777263986	4.27	3.30	3.65	1924	6013	16	10955351422	1739162201
1777263999	3.69	3.21	3.62	1916	6020	16	10955409464	1739415710
1777264010	3.72	3.23	3.62	1927	6009	16	10957929035	1739914925
1777264021	3.61	3.22	3.61	1926	6011	16	10965717871	1740772010
1777264033	4.61	3.45	3.68	1927	6009	16	10973584512	1741629152
1777264044	4.43	3.47	3.69	1936	6000	16	10976020086	1742090739
1777264055	3.83	3.37	3.65	1960	5977	16	10976084593	1742371427
1777264067	3.39	3.29	3.62	1937	6000	16	10982283600	1743123198
1777264078	3.81	3.38	3.65	1931	6005	16	10990080049	1743982195
1777264090	3.68	3.38	3.64	1948	5988	16	10996640882	1744735469
1777264101	3.12	3.27	3.60	1946	5990	16	10996698975	1744989048
1777264112	3.02	3.24	3.59	1950	5986	16	10998843581	1745445160
1777264124	3.93	3.43	3.65	1930	6006	17	11007166403	1746357205
1777264136	3.95	3.45	3.65	1936	6000	17	11014990576	1747217919
1777264147	4.39	3.56	3.69	1934	6002	17	11017321801	1747643343
