ts	repeat	pod	cpu	mem
1777274443	1	postgres-0	4m	23Mi
1777274444	1	postgres-0	4m	23Mi
1777274446	1	postgres-0	4m	23Mi
1777274447	1	postgres-0	4m	23Mi
1777274448	1	postgres-0	4m	23Mi
1777274449	1	postgres-0	4m	23Mi
1777274450	1	postgres-0	4m	23Mi
1777274451	1	postgres-0	4m	23Mi
1777274452	1	postgres-0	4m	23Mi
1777274453	1	postgres-0	4m	23Mi
1777274454	1	postgres-0	4m	23Mi
1777274455	1	postgres-0	4m	23Mi
1777274456	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274456	1	postgres-0	6m	23Mi
1777274457	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274457	1	postgres-0	6m	23Mi
1777274458	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274458	1	postgres-0	6m	23Mi
1777274459	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274459	1	postgres-0	6m	23Mi
1777274460	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274460	1	postgres-0	6m	23Mi
1777274461	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274461	1	postgres-0	6m	23Mi
1777274462	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274462	1	postgres-0	6m	23Mi
1777274464	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274464	1	postgres-0	6m	23Mi
1777274465	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274465	1	postgres-0	6m	23Mi
1777274466	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274466	1	postgres-0	6m	23Mi
1777274467	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274467	1	postgres-0	6m	23Mi
1777274468	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274468	1	postgres-0	6m	23Mi
1777274469	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274469	1	postgres-0	6m	23Mi
1777274470	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274470	1	postgres-0	6m	23Mi
1777274471	1	mosquitto-57d5bc8b7d-dn6lp	13m	2Mi
1777274471	1	postgres-0	6m	23Mi
1777274472	1	mosquitto-57d5bc8b7d-dn6lp	23m	2Mi
1777274472	1	postgres-0	4m	23Mi
1777274489	2	mosquitto-57d5bc8b7d-dn6lp	17m	2Mi
1777274489	2	postgres-0	5m	23Mi
1777274490	2	mosquitto-57d5bc8b7d-dn6lp	17m	2Mi
1777274490	2	postgres-0	5m	23Mi
1777274491	2	mosquitto-57d5bc8b7d-dn6lp	17m	2Mi
1777274491	2	postgres-0	5m	23Mi
1777274492	2	mosquitto-57d5bc8b7d-dn6lp	17m	2Mi
1777274492	2	postgres-0	5m	23Mi
1777274493	2	mosquitto-57d5bc8b7d-dn6lp	17m	2Mi
1777274493	2	postgres-0	5m	23Mi
1777274494	2	mosquitto-57d5bc8b7d-dn6lp	17m	2Mi
1777274494	2	postgres-0	5m	23Mi
1777274495	2	mosquitto-57d5bc8b7d-dn6lp	17m	2Mi
1777274495	2	postgres-0	5m	23Mi
1777274496	2	mosquitto-57d5bc8b7d-dn6lp	17m	2Mi
1777274496	2	postgres-0	5m	23Mi
1777274497	2	mosquitto-57d5bc8b7d-dn6lp	17m	2Mi
1777274497	2	postgres-0	5m	23Mi
1777274498	2	mosquitto-57d5bc8b7d-dn6lp	17m	2Mi
1777274498	2	postgres-0	5m	23Mi
1777274499	2	mosquitto-57d5bc8b7d-dn6lp	17m	2Mi
1777274499	2	postgres-0	5m	23Mi
1777274500	2	mosquitto-57d5bc8b7d-dn6lp	17m	2Mi
1777274500	2	postgres-0	5m	23Mi
1777274501	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274501	2	postgres-0	5m	23Mi
1777274502	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274502	2	postgres-0	5m	23Mi
1777274503	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274503	2	postgres-0	5m	23Mi
1777274504	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274504	2	postgres-0	5m	23Mi
1777274505	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274505	2	postgres-0	5m	23Mi
1777274506	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274506	2	postgres-0	5m	23Mi
1777274508	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274508	2	postgres-0	5m	23Mi
1777274509	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274509	2	postgres-0	5m	23Mi
1777274510	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274510	2	postgres-0	5m	23Mi
1777274511	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274511	2	postgres-0	5m	23Mi
1777274512	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274512	2	postgres-0	5m	23Mi
1777274513	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274513	2	postgres-0	5m	23Mi
1777274514	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274514	2	postgres-0	5m	23Mi
1777274515	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274515	2	postgres-0	5m	23Mi
1777274516	2	mosquitto-57d5bc8b7d-dn6lp	1m	2Mi
1777274516	2	postgres-0	5m	23Mi
1777274517	2	mosquitto-57d5bc8b7d-dn6lp	22m	2Mi
1777274517	2	postgres-0	5m	23Mi
1777274518	2	mosquitto-57d5bc8b7d-dn6lp	22m	2Mi
1777274518	2	postgres-0	5m	23Mi
1777274534	3	mosquitto-57d5bc8b7d-dn6lp	21m	2Mi
