ts	load1	load5	load15	mem_used_mib	mem_avail_mib	disk_used_pct	net_rx_mb	net_tx_mb
1777273306	1.03	1.79	1.96	1496	6440	15	13465564186	2281956000
1777273317	1.12	1.78	1.96	1486	6451	15	13492488833	2282660850
1777273328	1.10	1.75	1.95	1474	6463	15	13517312646	2283311117
1777273339	1.17	1.75	1.94	1477	6459	15	13542948372	2283792562
1777273350	1.71	1.84	1.97	1486	6451	15	13544435939	2283877069
1777273360	1.85	1.86	1.97	1481	6456	15	13560556735	2284386550
1777273371	2.58	2.03	2.03	1508	6428	15	13587332938	2285011024
1777273382	3.09	2.16	2.07	1477	6459	15	13612202814	2285620654
1777273393	3.14	2.20	2.09	1475	6461	15	13625089468	2285834565
1777273404	2.81	2.16	2.07	1477	6459	15	13628106130	2286015308
1777273415	2.98	2.22	2.10	1488	6449	15	13653199040	2286668864
1777273425	3.29	2.31	2.13	1480	6456	15	13678332832	2287320053
1777273436	3.87	2.48	2.18	1497	6439	15	13704955620	2287872501
1777273447	3.35	2.42	2.17	1470	6466	15	13705840852	2287953411
1777273458	3.16	2.40	2.16	1480	6456	15	13722271440	2288499510
1777273469	3.30	2.46	2.18	1484	6452	15	13747980087	2289120308
1777273479	3.26	2.47	2.19	1476	6460	15	13773686732	2289739945
1777273490	3.52	2.56	2.22	1484	6452	15	13786543533	2289949251
1777273501	3.70	2.63	2.25	1508	6429	15	13792225405	2290221655
1777273512	3.59	2.64	2.26	1480	6457	15	13818742968	2290913186
1777273523	3.19	2.59	2.25	1489	6447	15	13845489070	2291533937
1777273534	2.77	2.52	2.23	1486	6450	15	13867253899	2291973571
1777273545	2.35	2.44	2.20	1482	6454	15	13867284494	2292047386
