ts	repeat	pod	cpu	mem
1777273306	1	postgres-0	6m	23Mi
1777273307	1	postgres-0	6m	23Mi
1777273308	1	postgres-0	6m	23Mi
1777273309	1	postgres-0	6m	23Mi
1777273310	1	postgres-0	6m	23Mi
1777273311	1	postgres-0	6m	23Mi
1777273312	1	postgres-0	6m	23Mi
1777273314	1	postgres-0	6m	23Mi
1777273315	1	postgres-0	6m	23Mi
1777273316	1	postgres-0	6m	23Mi
1777273317	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273317	1	postgres-0	4m	23Mi
1777273318	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273318	1	postgres-0	4m	23Mi
1777273319	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273319	1	postgres-0	4m	23Mi
1777273320	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273320	1	postgres-0	4m	23Mi
1777273321	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273321	1	postgres-0	4m	23Mi
1777273322	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273322	1	postgres-0	4m	23Mi
1777273323	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273323	1	postgres-0	4m	23Mi
1777273324	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273324	1	postgres-0	4m	23Mi
1777273325	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273325	1	postgres-0	4m	23Mi
1777273326	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273326	1	postgres-0	4m	23Mi
1777273327	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273327	1	postgres-0	4m	23Mi
1777273328	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273328	1	postgres-0	4m	23Mi
1777273329	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273329	1	postgres-0	4m	23Mi
1777273330	1	nanomq-944c6d45f-x4bg4	431m	3Mi
1777273330	1	postgres-0	4m	23Mi
1777273331	1	nanomq-944c6d45f-x4bg4	1001m	3Mi
1777273331	1	postgres-0	4m	23Mi
1777273333	1	nanomq-944c6d45f-x4bg4	1001m	3Mi
1777273333	1	postgres-0	4m	23Mi
1777273334	1	nanomq-944c6d45f-x4bg4	1001m	3Mi
1777273334	1	postgres-0	4m	23Mi
1777273335	1	nanomq-944c6d45f-x4bg4	1001m	3Mi
1777273335	1	postgres-0	4m	23Mi
1777273354	2	nanomq-944c6d45f-x4bg4	842m	1Mi
1777273354	2	postgres-0	4m	23Mi
1777273355	2	nanomq-944c6d45f-x4bg4	842m	1Mi
1777273355	2	postgres-0	4m	23Mi
1777273356	2	nanomq-944c6d45f-x4bg4	842m	1Mi
1777273356	2	postgres-0	4m	23Mi
1777273357	2	nanomq-944c6d45f-x4bg4	842m	1Mi
1777273357	2	postgres-0	4m	23Mi
1777273358	2	nanomq-944c6d45f-x4bg4	842m	1Mi
1777273358	2	postgres-0	4m	23Mi
1777273360	2	nanomq-944c6d45f-x4bg4	842m	1Mi
1777273360	2	postgres-0	4m	23Mi
1777273361	2	nanomq-944c6d45f-x4bg4	842m	1Mi
1777273361	2	postgres-0	4m	23Mi
1777273362	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273362	2	postgres-0	5m	23Mi
1777273363	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273363	2	postgres-0	5m	23Mi
1777273364	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273364	2	postgres-0	5m	23Mi
1777273365	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273365	2	postgres-0	5m	23Mi
1777273366	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273366	2	postgres-0	5m	23Mi
1777273367	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273367	2	postgres-0	5m	23Mi
1777273368	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273368	2	postgres-0	5m	23Mi
1777273369	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273369	2	postgres-0	5m	23Mi
1777273370	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273370	2	postgres-0	5m	23Mi
1777273371	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273371	2	postgres-0	5m	23Mi
1777273372	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273372	2	postgres-0	5m	23Mi
1777273373	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273373	2	postgres-0	5m	23Mi
1777273374	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273374	2	postgres-0	5m	23Mi
1777273375	2	nanomq-944c6d45f-x4bg4	374m	3Mi
1777273375	2	postgres-0	5m	23Mi
1777273376	2	nanomq-944c6d45f-x4bg4	999m	3Mi
1777273376	2	postgres-0	4m	23Mi
1777273377	2	nanomq-944c6d45f-x4bg4	999m	3Mi
1777273377	2	postgres-0	4m	23Mi
1777273379	2	nanomq-944c6d45f-x4bg4	999m	3Mi
1777273379	2	postgres-0	4m	23Mi
1777273380	2	nanomq-944c6d45f-x4bg4	999m	3Mi
1777273380	2	postgres-0	4m	23Mi
1777273381	2	nanomq-944c6d45f-x4bg4	999m	3Mi
1777273381	2	postgres-0	4m	23Mi
