ts	load1	load5	load15	mem_used_mib	mem_avail_mib	disk_used_pct	net_rx_mb	net_tx_mb
1777272836	3.10	1.92	1.92	1493	6444	15	13157115922	2259570462
1777272847	3.03	1.94	1.92	1504	6433	15	13164414923	2260206354
1777272857	3.44	2.06	1.96	1488	6448	15	13172067823	2260888705
1777272869	3.29	2.07	1.97	1495	6441	15	13177451750	2261331863
1777272879	3.03	2.06	1.96	1492	6444	15	13177482399	2261405717
1777272890	2.88	2.05	1.96	1489	6447	15	13183761052	2261976215
1777272901	3.25	2.17	2.00	1489	6447	15	13191077023	2262619278
1777272912	3.20	2.20	2.01	1481	6456	15	13197953985	2263211402
1777272922	3.00	2.19	2.01	1513	6424	15	13197984585	2263285191
1777272934	3.35	2.30	2.05	1485	6451	15	13203114649	2263786705
1777272944	3.43	2.35	2.07	1486	6450	15	13210434830	2264425416
1777272955	3.36	2.37	2.08	1483	6453	15	13217774952	2265066988
1777272966	3.85	2.53	2.14	1484	6453	15	13218474608	2265161702
1777272977	3.42	2.48	2.12	1486	6451	15	13222162061	2265551305
1777272987	2.97	2.42	2.11	1502	6434	15	13229850389	2266197686
1777272999	3.16	2.47	2.13	1494	6443	15	13237185840	2266867665
1777273009	2.90	2.44	2.12	1498	6439	15	13238961640	2267028551
1777273020	3.01	2.47	2.13	1487	6449	15	13241605487	2267318667
1777273031	3.01	2.50	2.15	1482	6454	15	13248920592	2267993820
1777273042	3.09	2.53	2.16	1487	6449	15	13256247014	2268665377
1777273052	2.69	2.47	2.14	1510	6426	15	13259453392	2268972093
