ts	repeat	pod	cpu	mem
1777267727	2	nanomq-744595f58d-68p2l	1m	1Mi
1777267727	2	postgres-0	7m	315Mi
1777267728	2	hermod-coordinator-8544fdb878-zwf2g	72m	98Mi
1777267728	2	nanomq-744595f58d-68p2l	1m	1Mi
1777267728	2	postgres-0	7m	315Mi
1777267729	2	hermod-coordinator-8544fdb878-zwf2g	72m	98Mi
1777267729	2	nanomq-744595f58d-68p2l	1m	1Mi
1777267729	2	postgres-0	7m	315Mi
1777267730	2	hermod-coordinator-8544fdb878-zwf2g	72m	98Mi
1777267730	2	nanomq-744595f58d-68p2l	1m	1Mi
1777267730	2	postgres-0	7m	315Mi
1777267731	2	hermod-coordinator-8544fdb878-zwf2g	72m	98Mi
1777267731	2	nanomq-744595f58d-68p2l	1m	1Mi
1777267731	2	postgres-0	7m	315Mi
1777267732	2	hermod-coordinator-8544fdb878-zwf2g	72m	98Mi
1777267732	2	nanomq-744595f58d-68p2l	1m	1Mi
1777267732	2	postgres-0	7m	315Mi
1777267733	2	hermod-coordinator-8544fdb878-zwf2g	72m	98Mi
1777267733	2	nanomq-744595f58d-68p2l	1m	1Mi
1777267733	2	postgres-0	7m	315Mi
1777267734	2	hermod-coordinator-8544fdb878-zwf2g	72m	98Mi
1777267734	2	nanomq-744595f58d-68p2l	1m	1Mi
1777267734	2	postgres-0	7m	315Mi
1777267735	2	hermod-coordinator-8544fdb878-zwf2g	72m	98Mi
1777267735	2	nanomq-744595f58d-68p2l	1m	1Mi
1777267735	2	postgres-0	7m	315Mi
1777267736	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267736	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267736	2	postgres-0	7m	315Mi
1777267737	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267737	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267737	2	postgres-0	7m	315Mi
1777267738	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267738	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267738	2	postgres-0	7m	315Mi
1777267739	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267739	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267739	2	postgres-0	7m	315Mi
1777267740	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267740	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267740	2	postgres-0	7m	315Mi
1777267741	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267741	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267741	2	postgres-0	7m	315Mi
1777267742	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267742	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267742	2	postgres-0	7m	315Mi
1777267744	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267744	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267744	2	postgres-0	7m	315Mi
1777267745	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267745	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267745	2	postgres-0	7m	315Mi
1777267746	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267746	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267746	2	postgres-0	7m	315Mi
1777267747	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267747	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267747	2	postgres-0	7m	315Mi
1777267748	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267748	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267748	2	postgres-0	7m	315Mi
1777267749	2	hermod-coordinator-8544fdb878-zwf2g	475m	99Mi
1777267749	2	nanomq-744595f58d-68p2l	487m	1Mi
1777267749	2	postgres-0	7m	315Mi
1777267771	3	hermod-coordinator-8544fdb878-zwf2g	450m	99Mi
1777267771	3	nanomq-744595f58d-68p2l	575m	1Mi
1777267771	3	postgres-0	6m	313Mi
1777267773	3	hermod-coordinator-8544fdb878-zwf2g	450m	99Mi
1777267773	3	nanomq-744595f58d-68p2l	575m	1Mi
1777267773	3	postgres-0	6m	313Mi
1777267774	3	hermod-coordinator-8544fdb878-zwf2g	450m	99Mi
1777267774	3	nanomq-744595f58d-68p2l	575m	1Mi
1777267774	3	postgres-0	6m	313Mi
1777267775	3	hermod-coordinator-8544fdb878-zwf2g	450m	99Mi
1777267775	3	nanomq-744595f58d-68p2l	575m	1Mi
1777267775	3	postgres-0	6m	313Mi
1777267776	3	hermod-coordinator-8544fdb878-zwf2g	450m	99Mi
1777267776	3	nanomq-744595f58d-68p2l	575m	1Mi
1777267776	3	postgres-0	6m	313Mi
1777267777	3	hermod-coordinator-8544fdb878-zwf2g	450m	99Mi
1777267777	3	nanomq-744595f58d-68p2l	575m	1Mi
1777267777	3	postgres-0	6m	313Mi
1777267778	3	hermod-coordinator-8544fdb878-zwf2g	450m	99Mi
1777267778	3	nanomq-744595f58d-68p2l	575m	1Mi
1777267778	3	postgres-0	6m	313Mi
1777267779	3	hermod-coordinator-8544fdb878-zwf2g	450m	99Mi
1777267779	3	nanomq-744595f58d-68p2l	575m	1Mi
1777267779	3	postgres-0	6m	313Mi
1777267780	3	hermod-coordinator-8544fdb878-zwf2g	450m	99Mi
1777267780	3	nanomq-744595f58d-68p2l	575m	1Mi
1777267780	3	postgres-0	6m	313Mi
1777267781	3	hermod-coordinator-8544fdb878-zwf2g	450m	99Mi
1777267781	3	nanomq-744595f58d-68p2l	575m	1Mi
1777267781	3	postgres-0	6m	313Mi
1777267782	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267782	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267782	3	postgres-0	8m	313Mi
1777267783	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267783	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267783	3	postgres-0	8m	313Mi
1777267784	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267784	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267784	3	postgres-0	8m	313Mi
1777267785	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267785	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267785	3	postgres-0	8m	313Mi
1777267786	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267786	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267786	3	postgres-0	8m	313Mi
1777267787	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267787	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267787	3	postgres-0	8m	313Mi
1777267788	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267788	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267788	3	postgres-0	8m	313Mi
1777267789	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267789	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267789	3	postgres-0	8m	313Mi
1777267790	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267790	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267790	3	postgres-0	8m	313Mi
1777267791	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267791	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267791	3	postgres-0	8m	313Mi
1777267793	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267793	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267793	3	postgres-0	8m	313Mi
1777267794	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267794	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267794	3	postgres-0	8m	313Mi
1777267795	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267795	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267795	3	postgres-0	8m	313Mi
1777267796	3	hermod-coordinator-8544fdb878-zwf2g	20m	99Mi
1777267796	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267796	3	postgres-0	8m	313Mi
1777267797	3	hermod-coordinator-8544fdb878-zwf2g	836m	99Mi
1777267797	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267797	3	postgres-0	7m	313Mi
1777267798	3	hermod-coordinator-8544fdb878-zwf2g	836m	99Mi
1777267798	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267798	3	postgres-0	7m	313Mi
1777267799	3	hermod-coordinator-8544fdb878-zwf2g	836m	99Mi
1777267799	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267799	3	postgres-0	7m	313Mi
1777267800	3	hermod-coordinator-8544fdb878-zwf2g	836m	99Mi
1777267800	3	nanomq-744595f58d-68p2l	188m	1Mi
1777267800	3	postgres-0	7m	313Mi
1777267823	4	hermod-coordinator-8544fdb878-zwf2g	836m	99Mi
1777267823	4	nanomq-744595f58d-68p2l	602m	1Mi
1777267823	4	postgres-0	7m	313Mi
1777267824	4	hermod-coordinator-8544fdb878-zwf2g	836m	99Mi
1777267824	4	nanomq-744595f58d-68p2l	602m	1Mi
1777267824	4	postgres-0	7m	313Mi
1777267825	4	hermod-coordinator-8544fdb878-zwf2g	836m	99Mi
1777267825	4	nanomq-744595f58d-68p2l	602m	1Mi
1777267825	4	postgres-0	7m	313Mi
1777267826	4	hermod-coordinator-8544fdb878-zwf2g	836m	99Mi
1777267826	4	nanomq-744595f58d-68p2l	602m	1Mi
1777267826	4	postgres-0	7m	313Mi
1777267827	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267827	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267827	4	postgres-0	6m	313Mi
1777267828	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267828	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267828	4	postgres-0	6m	313Mi
1777267829	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267829	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267829	4	postgres-0	6m	313Mi
1777267830	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267830	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267830	4	postgres-0	6m	313Mi
1777267831	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267831	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267831	4	postgres-0	6m	313Mi
1777267832	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267832	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267832	4	postgres-0	6m	313Mi
1777267833	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267833	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267833	4	postgres-0	6m	313Mi
1777267834	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267834	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267834	4	postgres-0	6m	313Mi
1777267835	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267835	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267835	4	postgres-0	6m	313Mi
1777267836	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267836	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267836	4	postgres-0	6m	313Mi
1777267837	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267837	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267837	4	postgres-0	6m	313Mi
1777267838	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267838	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267838	4	postgres-0	6m	313Mi
1777267839	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267839	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267839	4	postgres-0	6m	313Mi
1777267841	4	hermod-coordinator-8544fdb878-zwf2g	242m	99Mi
1777267841	4	nanomq-744595f58d-68p2l	29m	1Mi
1777267841	4	postgres-0	6m	313Mi
1777267842	4	hermod-coordinator-8544fdb878-zwf2g	854m	99Mi
1777267842	4	nanomq-744595f58d-68p2l	429m	1Mi
1777267842	4	postgres-0	6m	313Mi
1777267843	4	hermod-coordinator-8544fdb878-zwf2g	854m	99Mi
1777267843	4	nanomq-744595f58d-68p2l	429m	1Mi
1777267843	4	postgres-0	6m	313Mi
1777267844	4	hermod-coordinator-8544fdb878-zwf2g	854m	99Mi
1777267844	4	nanomq-744595f58d-68p2l	429m	1Mi
1777267844	4	postgres-0	6m	313Mi
1777267845	4	hermod-coordinator-8544fdb878-zwf2g	854m	99Mi
1777267845	4	nanomq-744595f58d-68p2l	429m	1Mi
1777267845	4	postgres-0	6m	313Mi
1777267846	4	hermod-coordinator-8544fdb878-zwf2g	854m	99Mi
1777267846	4	nanomq-744595f58d-68p2l	429m	1Mi
1777267846	4	postgres-0	6m	313Mi
1777267847	4	hermod-coordinator-8544fdb878-zwf2g	854m	99Mi
1777267847	4	nanomq-744595f58d-68p2l	429m	1Mi
1777267847	4	postgres-0	6m	313Mi
1777267848	4	hermod-coordinator-8544fdb878-zwf2g	854m	99Mi
1777267848	4	nanomq-744595f58d-68p2l	429m	1Mi
1777267848	4	postgres-0	6m	313Mi
1777267849	4	hermod-coordinator-8544fdb878-zwf2g	854m	99Mi
1777267849	4	nanomq-744595f58d-68p2l	429m	1Mi
1777267849	4	postgres-0	6m	313Mi
1777267850	4	hermod-coordinator-8544fdb878-zwf2g	854m	99Mi
1777267850	4	nanomq-744595f58d-68p2l	429m	1Mi
1777267850	4	postgres-0	6m	313Mi
1777267851	4	hermod-coordinator-8544fdb878-zwf2g	854m	99Mi
1777267851	4	nanomq-744595f58d-68p2l	429m	1Mi
1777267851	4	postgres-0	6m	313Mi
1777267852	4	hermod-coordinator-8544fdb878-zwf2g	854m	99Mi
1777267852	4	nanomq-744595f58d-68p2l	429m	1Mi
1777267852	4	postgres-0	6m	313Mi
1777267874	5	hermod-coordinator-8544fdb878-zwf2g	387m	99Mi
1777267874	5	nanomq-744595f58d-68p2l	558m	1Mi
1777267874	5	postgres-0	7m	313Mi
1777267875	5	hermod-coordinator-8544fdb878-zwf2g	387m	99Mi
1777267875	5	nanomq-744595f58d-68p2l	558m	1Mi
1777267875	5	postgres-0	7m	313Mi
1777267876	5	hermod-coordinator-8544fdb878-zwf2g	387m	99Mi
1777267876	5	nanomq-744595f58d-68p2l	558m	1Mi
1777267876	5	postgres-0	7m	313Mi
1777267877	5	hermod-coordinator-8544fdb878-zwf2g	387m	99Mi
1777267877	5	nanomq-744595f58d-68p2l	558m	1Mi
1777267877	5	postgres-0	7m	313Mi
1777267878	5	hermod-coordinator-8544fdb878-zwf2g	387m	99Mi
1777267878	5	nanomq-744595f58d-68p2l	558m	1Mi
1777267878	5	postgres-0	7m	313Mi
1777267879	5	hermod-coordinator-8544fdb878-zwf2g	387m	99Mi
1777267879	5	nanomq-744595f58d-68p2l	558m	1Mi
1777267879	5	postgres-0	7m	313Mi
1777267881	5	hermod-coordinator-8544fdb878-zwf2g	387m	99Mi
1777267881	5	nanomq-744595f58d-68p2l	558m	1Mi
1777267881	5	postgres-0	7m	313Mi
1777267882	5	hermod-coordinator-8544fdb878-zwf2g	387m	99Mi
1777267882	5	nanomq-744595f58d-68p2l	558m	1Mi
1777267882	5	postgres-0	7m	313Mi
1777267883	5	hermod-coordinator-8544fdb878-zwf2g	387m	99Mi
1777267883	5	nanomq-744595f58d-68p2l	558m	1Mi
1777267883	5	postgres-0	7m	313Mi
1777267884	5	hermod-coordinator-8544fdb878-zwf2g	387m	99Mi
1777267884	5	nanomq-744595f58d-68p2l	558m	1Mi
1777267884	5	postgres-0	7m	313Mi
1777267885	5	hermod-coordinator-8544fdb878-zwf2g	387m	99Mi
1777267885	5	nanomq-744595f58d-68p2l	558m	1Mi
1777267885	5	postgres-0	7m	313Mi
1777267886	5	hermod-coordinator-8544fdb878-zwf2g	387m	99Mi
1777267886	5	nanomq-744595f58d-68p2l	558m	1Mi
1777267886	5	postgres-0	7m	313Mi
1777267887	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267887	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267887	5	postgres-0	5m	313Mi
1777267888	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267888	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267888	5	postgres-0	5m	313Mi
1777267889	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267889	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267889	5	postgres-0	5m	313Mi
1777267890	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267890	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267890	5	postgres-0	5m	313Mi
1777267891	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267891	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267891	5	postgres-0	5m	313Mi
1777267892	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267892	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267892	5	postgres-0	5m	313Mi
1777267893	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267893	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267893	5	postgres-0	5m	313Mi
1777267894	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267894	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267894	5	postgres-0	5m	313Mi
1777267895	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267895	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267895	5	postgres-0	5m	313Mi
1777267896	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267896	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267896	5	postgres-0	5m	313Mi
1777267897	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267897	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267897	5	postgres-0	5m	313Mi
1777267898	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267898	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267898	5	postgres-0	5m	313Mi
1777267899	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267899	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267899	5	postgres-0	5m	313Mi
1777267901	5	hermod-coordinator-8544fdb878-zwf2g	593m	100Mi
1777267901	5	nanomq-744595f58d-68p2l	1m	1Mi
1777267901	5	postgres-0	5m	313Mi
1777267902	5	hermod-coordinator-8544fdb878-zwf2g	861m	100Mi
1777267902	5	nanomq-744595f58d-68p2l	544m	1Mi
1777267902	5	postgres-0	7m	313Mi
1777267903	5	hermod-coordinator-8544fdb878-zwf2g	861m	100Mi
1777267903	5	nanomq-744595f58d-68p2l	544m	1Mi
1777267903	5	postgres-0	7m	313Mi
