ts	repeat	pod	cpu	mem
1777268577	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268577	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268577	1	postgres-0	5m	315Mi
1777268578	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268578	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268578	1	postgres-0	5m	315Mi
1777268579	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268579	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268579	1	postgres-0	5m	315Mi
1777268580	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268580	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268580	1	postgres-0	5m	315Mi
1777268582	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268582	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268582	1	postgres-0	5m	315Mi
1777268583	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268583	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268583	1	postgres-0	5m	315Mi
1777268584	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268584	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268584	1	postgres-0	5m	315Mi
1777268585	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268585	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268585	1	postgres-0	5m	315Mi
1777268586	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268586	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268586	1	postgres-0	5m	315Mi
1777268587	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268587	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268587	1	postgres-0	5m	315Mi
1777268588	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268588	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268588	1	postgres-0	5m	315Mi
1777268589	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268589	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268589	1	postgres-0	5m	315Mi
1777268590	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268590	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268590	1	postgres-0	5m	315Mi
1777268591	1	hermod-coordinator-c9bb7cbd7-x85tz	274m	74Mi
1777268591	1	nanomq-75f8dd56df-x2pck	1m	1Mi
1777268591	1	postgres-0	5m	315Mi
1777268592	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268592	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268592	1	postgres-0	7m	315Mi
1777268593	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268593	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268593	1	postgres-0	7m	315Mi
1777268594	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268594	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268594	1	postgres-0	7m	315Mi
1777268595	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268595	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268595	1	postgres-0	7m	315Mi
1777268596	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268596	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268596	1	postgres-0	7m	315Mi
1777268597	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268597	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268597	1	postgres-0	7m	315Mi
1777268598	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268598	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268598	1	postgres-0	7m	315Mi
1777268599	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268599	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268599	1	postgres-0	7m	315Mi
1777268600	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268600	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268600	1	postgres-0	7m	315Mi
1777268602	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268602	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268602	1	postgres-0	7m	315Mi
1777268603	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268603	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268603	1	postgres-0	7m	315Mi
1777268604	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268604	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268604	1	postgres-0	7m	315Mi
1777268605	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268605	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268605	1	postgres-0	7m	315Mi
1777268606	1	hermod-coordinator-c9bb7cbd7-x85tz	322m	98Mi
1777268606	1	nanomq-75f8dd56df-x2pck	70m	1Mi
1777268606	1	postgres-0	7m	315Mi
1777268628	2	hermod-coordinator-c9bb7cbd7-x85tz	294m	106Mi
1777268628	2	nanomq-75f8dd56df-x2pck	136m	1Mi
1777268628	2	postgres-0	7m	315Mi
1777268629	2	hermod-coordinator-c9bb7cbd7-x85tz	294m	106Mi
1777268629	2	nanomq-75f8dd56df-x2pck	136m	1Mi
1777268629	2	postgres-0	7m	315Mi
1777268631	2	hermod-coordinator-c9bb7cbd7-x85tz	294m	106Mi
1777268631	2	nanomq-75f8dd56df-x2pck	136m	1Mi
1777268631	2	postgres-0	7m	315Mi
1777268632	2	hermod-coordinator-c9bb7cbd7-x85tz	294m	106Mi
1777268632	2	nanomq-75f8dd56df-x2pck	136m	1Mi
1777268632	2	postgres-0	7m	315Mi
1777268633	2	hermod-coordinator-c9bb7cbd7-x85tz	294m	106Mi
1777268633	2	nanomq-75f8dd56df-x2pck	136m	1Mi
1777268633	2	postgres-0	7m	315Mi
1777268634	2	hermod-coordinator-c9bb7cbd7-x85tz	294m	106Mi
1777268634	2	nanomq-75f8dd56df-x2pck	136m	1Mi
1777268634	2	postgres-0	7m	315Mi
