ts	repeat	pod	cpu	mem
1777265123	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265123	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265123	1	postgres-0	108m	324Mi
1777265124	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265124	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265124	1	postgres-0	108m	324Mi
1777265125	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265125	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265125	1	postgres-0	108m	324Mi
1777265126	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265126	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265126	1	postgres-0	108m	324Mi
1777265127	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265127	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265127	1	postgres-0	70m	330Mi
1777265128	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265128	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265128	1	postgres-0	70m	330Mi
1777265129	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265129	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265129	1	postgres-0	70m	330Mi
1777265130	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265130	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265130	1	postgres-0	70m	330Mi
1777265131	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265131	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265131	1	postgres-0	70m	330Mi
1777265132	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265132	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265132	1	postgres-0	70m	330Mi
1777265133	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265133	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265133	1	postgres-0	70m	330Mi
1777265134	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265134	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265134	1	postgres-0	70m	330Mi
1777265135	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265135	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265135	1	postgres-0	70m	330Mi
1777265136	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265136	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265136	1	postgres-0	70m	330Mi
1777265138	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265138	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265138	1	postgres-0	70m	330Mi
1777265139	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265139	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265139	1	postgres-0	70m	330Mi
1777265140	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265140	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265140	1	postgres-0	70m	330Mi
1777265141	1	hermod-coordinator-59c595db4c-pr2np	801m	89Mi
1777265141	1	nanomq-58786b9b8d-vrm7h	1m	1Mi
1777265141	1	postgres-0	70m	330Mi
1777265142	1	hermod-coordinator-59c595db4c-pr2np	619m	159Mi
1777265142	1	nanomq-58786b9b8d-vrm7h	268m	2Mi
1777265142	1	postgres-0	70m	330Mi
1777265143	1	hermod-coordinator-59c595db4c-pr2np	619m	159Mi
1777265143	1	nanomq-58786b9b8d-vrm7h	268m	2Mi
1777265143	1	postgres-0	70m	330Mi
1777265144	1	hermod-coordinator-59c595db4c-pr2np	619m	159Mi
1777265144	1	nanomq-58786b9b8d-vrm7h	268m	2Mi
1777265144	1	postgres-0	70m	330Mi
1777265145	1	hermod-coordinator-59c595db4c-pr2np	619m	159Mi
1777265145	1	nanomq-58786b9b8d-vrm7h	268m	2Mi
1777265145	1	postgres-0	70m	330Mi
1777265146	1	hermod-coordinator-59c595db4c-pr2np	619m	159Mi
1777265146	1	nanomq-58786b9b8d-vrm7h	268m	2Mi
1777265146	1	postgres-0	70m	330Mi
1777265147	1	hermod-coordinator-59c595db4c-pr2np	619m	159Mi
1777265147	1	nanomq-58786b9b8d-vrm7h	268m	2Mi
1777265147	1	postgres-0	70m	330Mi
1777265148	1	hermod-coordinator-59c595db4c-pr2np	619m	159Mi
1777265148	1	nanomq-58786b9b8d-vrm7h	268m	2Mi
1777265148	1	postgres-0	70m	330Mi
1777265149	1	hermod-coordinator-59c595db4c-pr2np	619m	159Mi
1777265149	1	nanomq-58786b9b8d-vrm7h	268m	2Mi
1777265149	1	postgres-0	70m	330Mi
1777265150	1	hermod-coordinator-59c595db4c-pr2np	619m	159Mi
1777265150	1	nanomq-58786b9b8d-vrm7h	268m	2Mi
1777265150	1	postgres-0	70m	330Mi
1777265151	1	hermod-coordinator-59c595db4c-pr2np	619m	159Mi
1777265151	1	nanomq-58786b9b8d-vrm7h	268m	2Mi
1777265151	1	postgres-0	70m	330Mi
1777265152	1	hermod-coordinator-59c595db4c-pr2np	619m	159Mi
1777265152	1	nanomq-58786b9b8d-vrm7h	268m	2Mi
1777265152	1	postgres-0	70m	330Mi
1777265174	2	hermod-coordinator-59c595db4c-pr2np	328m	146Mi
1777265174	2	nanomq-58786b9b8d-vrm7h	238m	1Mi
1777265174	2	postgres-0	143m	334Mi
1777265175	2	hermod-coordinator-59c595db4c-pr2np	328m	146Mi
1777265175	2	nanomq-58786b9b8d-vrm7h	238m	1Mi
1777265175	2	postgres-0	143m	334Mi
1777265177	2	hermod-coordinator-59c595db4c-pr2np	328m	146Mi
1777265177	2	nanomq-58786b9b8d-vrm7h	238m	1Mi
1777265177	2	postgres-0	143m	334Mi
1777265178	2	hermod-coordinator-59c595db4c-pr2np	328m	146Mi
1777265178	2	nanomq-58786b9b8d-vrm7h	238m	1Mi
1777265178	2	postgres-0	143m	334Mi
1777265179	2	hermod-coordinator-59c595db4c-pr2np	328m	146Mi
1777265179	2	nanomq-58786b9b8d-vrm7h	238m	1Mi
1777265179	2	postgres-0	143m	334Mi
1777265180	2	hermod-coordinator-59c595db4c-pr2np	328m	146Mi
1777265180	2	nanomq-58786b9b8d-vrm7h	238m	1Mi
1777265180	2	postgres-0	143m	334Mi
1777265181	2	hermod-coordinator-59c595db4c-pr2np	328m	146Mi
1777265181	2	nanomq-58786b9b8d-vrm7h	238m	1Mi
1777265181	2	postgres-0	143m	334Mi
1777265182	2	hermod-coordinator-59c595db4c-pr2np	328m	146Mi
1777265182	2	nanomq-58786b9b8d-vrm7h	238m	1Mi
1777265182	2	postgres-0	143m	334Mi
1777265183	2	hermod-coordinator-59c595db4c-pr2np	328m	146Mi
1777265183	2	nanomq-58786b9b8d-vrm7h	238m	1Mi
1777265183	2	postgres-0	143m	334Mi
1777265184	2	hermod-coordinator-59c595db4c-pr2np	328m	146Mi
