ts	repeat	pod	cpu	mem
1777260914	2	hermod-coordinator-6f59447cf4-jwc9t	815m	152Mi
1777260914	2	nanomq-86d6c4c564-g8kr4	185m	1Mi
1777260914	2	postgres-0	149m	327Mi
1777260915	2	hermod-coordinator-6f59447cf4-jwc9t	815m	152Mi
1777260915	2	nanomq-86d6c4c564-g8kr4	185m	1Mi
1777260915	2	postgres-0	149m	327Mi
1777260917	2	hermod-coordinator-6f59447cf4-jwc9t	815m	152Mi
1777260917	2	nanomq-86d6c4c564-g8kr4	185m	1Mi
1777260917	2	postgres-0	149m	327Mi
1777260918	2	hermod-coordinator-6f59447cf4-jwc9t	815m	152Mi
1777260918	2	nanomq-86d6c4c564-g8kr4	185m	1Mi
1777260918	2	postgres-0	149m	327Mi
1777260919	2	hermod-coordinator-6f59447cf4-jwc9t	815m	152Mi
1777260919	2	nanomq-86d6c4c564-g8kr4	185m	1Mi
1777260919	2	postgres-0	149m	327Mi
1777260920	2	hermod-coordinator-6f59447cf4-jwc9t	815m	152Mi
1777260920	2	nanomq-86d6c4c564-g8kr4	185m	1Mi
1777260920	2	postgres-0	149m	327Mi
1777260921	2	hermod-coordinator-6f59447cf4-jwc9t	815m	152Mi
1777260921	2	nanomq-86d6c4c564-g8kr4	185m	1Mi
1777260921	2	postgres-0	149m	327Mi
1777260922	2	hermod-coordinator-6f59447cf4-jwc9t	815m	152Mi
1777260922	2	nanomq-86d6c4c564-g8kr4	185m	1Mi
1777260922	2	postgres-0	149m	327Mi
1777260923	2	hermod-coordinator-6f59447cf4-jwc9t	815m	152Mi
1777260923	2	nanomq-86d6c4c564-g8kr4	185m	1Mi
1777260923	2	postgres-0	149m	327Mi
1777260924	2	hermod-coordinator-6f59447cf4-jwc9t	815m	152Mi
1777260924	2	nanomq-86d6c4c564-g8kr4	185m	1Mi
1777260924	2	postgres-0	149m	327Mi
1777260925	2	hermod-coordinator-6f59447cf4-jwc9t	815m	152Mi
1777260925	2	nanomq-86d6c4c564-g8kr4	185m	1Mi
1777260925	2	postgres-0	149m	327Mi
1777260948	3	hermod-coordinator-6f59447cf4-jwc9t	467m	152Mi
1777260948	3	nanomq-86d6c4c564-g8kr4	497m	1Mi
1777260948	3	postgres-0	160m	328Mi
1777260949	3	hermod-coordinator-6f59447cf4-jwc9t	467m	152Mi
1777260949	3	nanomq-86d6c4c564-g8kr4	497m	1Mi
1777260949	3	postgres-0	160m	328Mi
1777260950	3	hermod-coordinator-6f59447cf4-jwc9t	467m	152Mi
1777260950	3	nanomq-86d6c4c564-g8kr4	497m	1Mi
1777260950	3	postgres-0	160m	328Mi
1777260951	3	hermod-coordinator-6f59447cf4-jwc9t	467m	152Mi
1777260951	3	nanomq-86d6c4c564-g8kr4	497m	1Mi
1777260951	3	postgres-0	160m	328Mi
1777260952	3	hermod-coordinator-6f59447cf4-jwc9t	467m	152Mi
1777260952	3	nanomq-86d6c4c564-g8kr4	497m	1Mi
1777260952	3	postgres-0	160m	328Mi
1777260953	3	hermod-coordinator-6f59447cf4-jwc9t	467m	152Mi
1777260953	3	nanomq-86d6c4c564-g8kr4	497m	1Mi
1777260953	3	postgres-0	160m	328Mi
1777260954	3	hermod-coordinator-6f59447cf4-jwc9t	467m	152Mi
1777260954	3	nanomq-86d6c4c564-g8kr4	497m	1Mi
1777260954	3	postgres-0	160m	328Mi
1777260955	3	hermod-coordinator-6f59447cf4-jwc9t	467m	152Mi
1777260955	3	nanomq-86d6c4c564-g8kr4	497m	1Mi
1777260955	3	postgres-0	160m	328Mi
1777260956	3	hermod-coordinator-6f59447cf4-jwc9t	467m	152Mi
1777260956	3	nanomq-86d6c4c564-g8kr4	497m	1Mi
1777260956	3	postgres-0	160m	328Mi
1777260957	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260957	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260957	3	postgres-0	78m	329Mi
1777260958	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260958	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260958	3	postgres-0	78m	329Mi
1777260959	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
