ts	repeat	pod	cpu	mem
1777274208	1	postgres-0	4m	23Mi
1777274209	1	postgres-0	4m	23Mi
1777274210	1	postgres-0	4m	23Mi
1777274211	1	postgres-0	4m	23Mi
1777274212	1	postgres-0	4m	23Mi
1777274213	1	postgres-0	4m	23Mi
1777274214	1	postgres-0	4m	23Mi
1777274215	1	postgres-0	4m	23Mi
1777274216	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274216	1	postgres-0	5m	23Mi
1777274217	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274217	1	postgres-0	5m	23Mi
1777274219	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274219	1	postgres-0	5m	23Mi
1777274220	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274220	1	postgres-0	5m	23Mi
1777274221	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274221	1	postgres-0	5m	23Mi
1777274222	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274222	1	postgres-0	5m	23Mi
1777274223	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274223	1	postgres-0	5m	23Mi
1777274224	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274224	1	postgres-0	5m	23Mi
1777274225	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274225	1	postgres-0	5m	23Mi
1777274226	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274226	1	postgres-0	5m	23Mi
1777274227	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274227	1	postgres-0	5m	23Mi
1777274228	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274228	1	postgres-0	5m	23Mi
1777274229	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274229	1	postgres-0	5m	23Mi
1777274230	1	mosquitto-cc9cc9c74-sdvd5	10m	2Mi
1777274230	1	postgres-0	5m	23Mi
1777274231	1	mosquitto-cc9cc9c74-sdvd5	15m	2Mi
1777274231	1	postgres-0	6m	24Mi
1777274232	1	mosquitto-cc9cc9c74-sdvd5	15m	2Mi
1777274232	1	postgres-0	6m	24Mi
1777274233	1	mosquitto-cc9cc9c74-sdvd5	15m	2Mi
1777274233	1	postgres-0	6m	24Mi
1777274234	1	mosquitto-cc9cc9c74-sdvd5	15m	2Mi
1777274234	1	postgres-0	6m	24Mi
1777274235	1	mosquitto-cc9cc9c74-sdvd5	15m	2Mi
1777274235	1	postgres-0	6m	24Mi
1777274237	1	mosquitto-cc9cc9c74-sdvd5	15m	2Mi
1777274237	1	postgres-0	6m	24Mi
1777274253	2	mosquitto-cc9cc9c74-sdvd5	15m	2Mi
1777274253	2	postgres-0	4m	23Mi
1777274254	2	mosquitto-cc9cc9c74-sdvd5	15m	2Mi
1777274254	2	postgres-0	4m	23Mi
1777274255	2	mosquitto-cc9cc9c74-sdvd5	15m	2Mi
1777274255	2	postgres-0	4m	23Mi
1777274256	2	mosquitto-cc9cc9c74-sdvd5	15m	2Mi
1777274256	2	postgres-0	4m	23Mi
