ts	repeat	pod	cpu	mem
1777274679	1	postgres-0	4m	23Mi
1777274680	1	postgres-0	4m	23Mi
1777274681	1	postgres-0	4m	23Mi
1777274682	1	postgres-0	6m	23Mi
1777274683	1	postgres-0	6m	23Mi
1777274684	1	postgres-0	6m	23Mi
1777274685	1	postgres-0	6m	23Mi
1777274686	1	postgres-0	6m	23Mi
1777274687	1	postgres-0	6m	23Mi
1777274688	1	postgres-0	6m	23Mi
1777274689	1	postgres-0	6m	23Mi
1777274690	1	postgres-0	6m	23Mi
1777274692	1	postgres-0	6m	23Mi
1777274693	1	postgres-0	6m	23Mi
1777274694	1	postgres-0	6m	23Mi
1777274695	1	postgres-0	6m	23Mi
1777274696	1	postgres-0	6m	23Mi
1777274697	1	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274697	1	postgres-0	4m	23Mi
1777274698	1	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274698	1	postgres-0	4m	23Mi
1777274699	1	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274699	1	postgres-0	4m	23Mi
1777274700	1	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274700	1	postgres-0	4m	23Mi
1777274701	1	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274701	1	postgres-0	4m	23Mi
1777274702	1	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274702	1	postgres-0	4m	23Mi
1777274703	1	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274703	1	postgres-0	4m	23Mi
1777274704	1	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274704	1	postgres-0	4m	23Mi
1777274705	1	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274705	1	postgres-0	4m	23Mi
1777274706	1	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274706	1	postgres-0	4m	23Mi
1777274707	1	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274707	1	postgres-0	4m	23Mi
1777274708	1	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274708	1	postgres-0	4m	23Mi
1777274724	2	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274724	2	postgres-0	4m	23Mi
1777274726	2	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274726	2	postgres-0	4m	23Mi
1777274727	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274727	2	postgres-0	5m	23Mi
1777274728	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274728	2	postgres-0	5m	23Mi
1777274729	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274729	2	postgres-0	5m	23Mi
1777274730	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274730	2	postgres-0	5m	23Mi
1777274731	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274731	2	postgres-0	5m	23Mi
1777274732	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274732	2	postgres-0	5m	23Mi
1777274733	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274733	2	postgres-0	5m	23Mi
1777274734	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274734	2	postgres-0	5m	23Mi
1777274735	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274735	2	postgres-0	5m	23Mi
1777274736	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274736	2	postgres-0	5m	23Mi
1777274737	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274737	2	postgres-0	5m	23Mi
1777274738	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274738	2	postgres-0	5m	23Mi
1777274739	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274739	2	postgres-0	5m	23Mi
1777274740	2	mosquitto-58f76bb98-bzh7x	8m	2Mi
1777274740	2	postgres-0	5m	23Mi
1777274741	2	mosquitto-58f76bb98-bzh7x	27m	2Mi
1777274741	2	postgres-0	4m	23Mi
1777274742	2	mosquitto-58f76bb98-bzh7x	27m	2Mi
1777274742	2	postgres-0	4m	23Mi
1777274743	2	mosquitto-58f76bb98-bzh7x	27m	2Mi
1777274743	2	postgres-0	4m	23Mi
1777274745	2	mosquitto-58f76bb98-bzh7x	27m	2Mi
1777274745	2	postgres-0	4m	23Mi
1777274746	2	mosquitto-58f76bb98-bzh7x	27m	2Mi
1777274746	2	postgres-0	4m	23Mi
1777274747	2	mosquitto-58f76bb98-bzh7x	27m	2Mi
1777274747	2	postgres-0	4m	23Mi
1777274748	2	mosquitto-58f76bb98-bzh7x	27m	2Mi
1777274748	2	postgres-0	4m	23Mi
1777274749	2	mosquitto-58f76bb98-bzh7x	27m	2Mi
1777274749	2	postgres-0	4m	23Mi
1777274750	2	mosquitto-58f76bb98-bzh7x	27m	2Mi
1777274750	2	postgres-0	4m	23Mi
1777274751	2	mosquitto-58f76bb98-bzh7x	27m	2Mi
1777274751	2	postgres-0	4m	23Mi
1777274752	2	mosquitto-58f76bb98-bzh7x	27m	2Mi
1777274752	2	postgres-0	4m	23Mi
1777274753	2	mosquitto-58f76bb98-bzh7x	27m	2Mi
1777274753	2	postgres-0	4m	23Mi
1777274770	3	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274770	3	postgres-0	4m	23Mi
1777274771	3	mosquitto-58f76bb98-bzh7x	41m	2Mi
1777274771	3	postgres-0	4m	23Mi
1777274772	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274772	3	postgres-0	5m	23Mi
1777274773	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274773	3	postgres-0	5m	23Mi
1777274774	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274774	3	postgres-0	5m	23Mi
1777274775	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274775	3	postgres-0	5m	23Mi
1777274776	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274776	3	postgres-0	5m	23Mi
1777274777	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274777	3	postgres-0	5m	23Mi
1777274778	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274778	3	postgres-0	5m	23Mi
1777274779	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274779	3	postgres-0	5m	23Mi
1777274780	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274780	3	postgres-0	5m	23Mi
1777274781	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274781	3	postgres-0	5m	23Mi
1777274782	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274782	3	postgres-0	5m	23Mi
1777274783	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274783	3	postgres-0	5m	23Mi
1777274784	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274784	3	postgres-0	5m	23Mi
1777274785	3	mosquitto-58f76bb98-bzh7x	14m	2Mi
1777274785	3	postgres-0	5m	23Mi
1777274786	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274786	3	postgres-0	3m	23Mi
1777274788	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274788	3	postgres-0	3m	23Mi
1777274789	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274789	3	postgres-0	3m	23Mi
1777274790	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274790	3	postgres-0	3m	23Mi
1777274791	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274791	3	postgres-0	3m	23Mi
1777274792	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274792	3	postgres-0	3m	23Mi
1777274793	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274793	3	postgres-0	3m	23Mi
1777274794	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274794	3	postgres-0	3m	23Mi
1777274795	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274795	3	postgres-0	3m	23Mi
1777274796	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274796	3	postgres-0	3m	23Mi
1777274797	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274797	3	postgres-0	3m	23Mi
1777274798	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274798	3	postgres-0	3m	23Mi
1777274799	3	mosquitto-58f76bb98-bzh7x	28m	2Mi
1777274799	3	postgres-0	3m	23Mi
1777274815	4	mosquitto-58f76bb98-bzh7x	42m	2Mi
1777274815	4	postgres-0	6m	23Mi
1777274816	4	mosquitto-58f76bb98-bzh7x	19m	2Mi
1777274816	4	postgres-0	4m	23Mi
1777274817	4	mosquitto-58f76bb98-bzh7x	19m	2Mi
1777274817	4	postgres-0	4m	23Mi
1777274818	4	mosquitto-58f76bb98-bzh7x	19m	2Mi
1777274818	4	postgres-0	4m	23Mi
