ts	repeat	pod	cpu	mem
1777259055	2	hermod-coordinator-55b4c8dc98-hpbhv	428m	157Mi
1777259055	2	nanomq-6f9c64f546-w97qh	284m	2Mi
1777259055	2	postgres-0	6m	211Mi
1777259056	2	hermod-coordinator-55b4c8dc98-hpbhv	428m	157Mi
1777259056	2	nanomq-6f9c64f546-w97qh	284m	2Mi
1777259056	2	postgres-0	6m	211Mi
1777259057	2	hermod-coordinator-55b4c8dc98-hpbhv	428m	157Mi
1777259057	2	nanomq-6f9c64f546-w97qh	284m	2Mi
1777259057	2	postgres-0	6m	211Mi
1777259058	2	hermod-coordinator-55b4c8dc98-hpbhv	428m	157Mi
1777259058	2	nanomq-6f9c64f546-w97qh	284m	2Mi
1777259058	2	postgres-0	6m	211Mi
1777259059	2	hermod-coordinator-55b4c8dc98-hpbhv	428m	157Mi
1777259059	2	nanomq-6f9c64f546-w97qh	284m	2Mi
1777259059	2	postgres-0	6m	211Mi
1777259060	2	hermod-coordinator-55b4c8dc98-hpbhv	428m	157Mi
1777259060	2	nanomq-6f9c64f546-w97qh	284m	2Mi
1777259060	2	postgres-0	6m	211Mi
1777259062	2	hermod-coordinator-55b4c8dc98-hpbhv	428m	157Mi
1777259062	2	nanomq-6f9c64f546-w97qh	284m	2Mi
1777259062	2	postgres-0	6m	211Mi
1777259063	2	hermod-coordinator-55b4c8dc98-hpbhv	428m	157Mi
1777259063	2	nanomq-6f9c64f546-w97qh	284m	2Mi
1777259063	2	postgres-0	6m	211Mi
1777259064	2	hermod-coordinator-55b4c8dc98-hpbhv	428m	157Mi
1777259064	2	nanomq-6f9c64f546-w97qh	284m	2Mi
1777259064	2	postgres-0	6m	211Mi
1777259065	2	hermod-coordinator-55b4c8dc98-hpbhv	428m	157Mi
1777259065	2	nanomq-6f9c64f546-w97qh	284m	2Mi
1777259065	2	postgres-0	6m	211Mi
1777259066	2	hermod-coordinator-55b4c8dc98-hpbhv	428m	157Mi
1777259066	2	nanomq-6f9c64f546-w97qh	284m	2Mi
1777259066	2	postgres-0	6m	211Mi
1777259067	2	hermod-coordinator-55b4c8dc98-hpbhv	1340m	155Mi
1777259067	2	nanomq-6f9c64f546-w97qh	695m	2Mi
1777259067	2	postgres-0	262m	215Mi
1777259068	2	hermod-coordinator-55b4c8dc98-hpbhv	1340m	155Mi
1777259068	2	nanomq-6f9c64f546-w97qh	695m	2Mi
1777259068	2	postgres-0	262m	215Mi
1777259069	2	hermod-coordinator-55b4c8dc98-hpbhv	1340m	155Mi
1777259069	2	nanomq-6f9c64f546-w97qh	695m	2Mi
1777259069	2	postgres-0	262m	215Mi
1777259092	3	hermod-coordinator-55b4c8dc98-hpbhv	1098m	156Mi
1777259092	3	nanomq-6f9c64f546-w97qh	702m	2Mi
1777259092	3	postgres-0	237m	218Mi
1777259093	3	hermod-coordinator-55b4c8dc98-hpbhv	1098m	156Mi
1777259093	3	nanomq-6f9c64f546-w97qh	702m	2Mi
1777259093	3	postgres-0	237m	218Mi
1777259094	3	hermod-coordinator-55b4c8dc98-hpbhv	1098m	156Mi
1777259094	3	nanomq-6f9c64f546-w97qh	702m	2Mi
1777259094	3	postgres-0	237m	218Mi
1777259095	3	hermod-coordinator-55b4c8dc98-hpbhv	1098m	156Mi
1777259095	3	nanomq-6f9c64f546-w97qh	702m	2Mi
1777259095	3	postgres-0	237m	218Mi
1777259096	3	hermod-coordinator-55b4c8dc98-hpbhv	1098m	156Mi
1777259096	3	nanomq-6f9c64f546-w97qh	702m	2Mi
1777259096	3	postgres-0	237m	218Mi
1777259097	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259097	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259097	3	postgres-0	11m	220Mi
1777259098	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259098	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259098	3	postgres-0	11m	220Mi
1777259099	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259099	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259099	3	postgres-0	11m	220Mi
1777259100	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259100	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259100	3	postgres-0	11m	220Mi
