ts	repeat	pod	cpu	mem
1777272129	1	postgres-0	5m	23Mi
1777272130	1	postgres-0	5m	23Mi
1777272131	1	postgres-0	5m	23Mi
1777272132	1	postgres-0	5m	23Mi
1777272133	1	postgres-0	5m	23Mi
1777272134	1	postgres-0	5m	23Mi
1777272135	1	postgres-0	5m	23Mi
1777272136	1	postgres-0	5m	23Mi
1777272137	1	postgres-0	5m	23Mi
1777272138	1	postgres-0	5m	23Mi
1777272139	1	postgres-0	5m	23Mi
1777272140	1	postgres-0	5m	23Mi
1777272141	1	postgres-0	5m	23Mi
1777272142	1	postgres-0	5m	23Mi
1777272143	1	postgres-0	5m	23Mi
1777272145	1	postgres-0	5m	23Mi
1777272146	1	postgres-0	5m	23Mi
1777272147	1	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272147	1	postgres-0	6m	23Mi
1777272148	1	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272148	1	postgres-0	6m	23Mi
1777272149	1	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272149	1	postgres-0	6m	23Mi
1777272150	1	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272150	1	postgres-0	6m	23Mi
1777272151	1	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272151	1	postgres-0	6m	23Mi
1777272152	1	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272152	1	postgres-0	6m	23Mi
1777272153	1	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272153	1	postgres-0	6m	23Mi
1777272154	1	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272154	1	postgres-0	6m	23Mi
1777272155	1	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272155	1	postgres-0	6m	23Mi
1777272156	1	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272156	1	postgres-0	6m	23Mi
1777272157	1	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272157	1	postgres-0	6m	23Mi
1777272158	1	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272158	1	postgres-0	6m	23Mi
1777272174	2	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272174	2	postgres-0	6m	23Mi
1777272175	2	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272175	2	postgres-0	6m	23Mi
1777272176	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272176	2	postgres-0	4m	23Mi
1777272178	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272178	2	postgres-0	4m	23Mi
1777272179	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272179	2	postgres-0	4m	23Mi
1777272180	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272180	2	postgres-0	4m	23Mi
1777272181	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272181	2	postgres-0	4m	23Mi
1777272182	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272182	2	postgres-0	4m	23Mi
1777272183	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272183	2	postgres-0	4m	23Mi
1777272184	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272184	2	postgres-0	4m	23Mi
1777272185	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272185	2	postgres-0	4m	23Mi
1777272186	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272186	2	postgres-0	4m	23Mi
1777272187	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272187	2	postgres-0	4m	23Mi
1777272188	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272188	2	postgres-0	4m	23Mi
1777272189	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272189	2	postgres-0	4m	23Mi
1777272190	2	nanomq-8c7987fd5-k5z2t	5m	1Mi
1777272190	2	postgres-0	4m	23Mi
1777272191	2	nanomq-8c7987fd5-k5z2t	45m	1Mi
1777272191	2	postgres-0	4m	23Mi
1777272192	2	nanomq-8c7987fd5-k5z2t	45m	1Mi
1777272192	2	postgres-0	4m	23Mi
1777272193	2	nanomq-8c7987fd5-k5z2t	45m	1Mi
1777272193	2	postgres-0	4m	23Mi
1777272194	2	nanomq-8c7987fd5-k5z2t	45m	1Mi
1777272194	2	postgres-0	4m	23Mi
1777272196	2	nanomq-8c7987fd5-k5z2t	45m	1Mi
1777272196	2	postgres-0	4m	23Mi
1777272197	2	nanomq-8c7987fd5-k5z2t	45m	1Mi
1777272197	2	postgres-0	4m	23Mi
1777272198	2	nanomq-8c7987fd5-k5z2t	45m	1Mi
1777272198	2	postgres-0	4m	23Mi
1777272199	2	nanomq-8c7987fd5-k5z2t	45m	1Mi
1777272199	2	postgres-0	4m	23Mi
1777272200	2	nanomq-8c7987fd5-k5z2t	45m	1Mi
1777272200	2	postgres-0	4m	23Mi
1777272201	2	nanomq-8c7987fd5-k5z2t	45m	1Mi
1777272201	2	postgres-0	4m	23Mi
1777272202	2	nanomq-8c7987fd5-k5z2t	45m	1Mi
1777272202	2	postgres-0	4m	23Mi
1777272203	2	nanomq-8c7987fd5-k5z2t	45m	1Mi
1777272203	2	postgres-0	4m	23Mi
1777272219	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272219	3	postgres-0	5m	23Mi
1777272221	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272221	3	postgres-0	5m	23Mi
1777272222	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272222	3	postgres-0	5m	23Mi
1777272223	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272223	3	postgres-0	5m	23Mi
1777272224	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272224	3	postgres-0	5m	23Mi
1777272225	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272225	3	postgres-0	5m	23Mi
1777272226	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272226	3	postgres-0	5m	23Mi
1777272227	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272227	3	postgres-0	5m	23Mi
1777272228	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272228	3	postgres-0	5m	23Mi
1777272229	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272229	3	postgres-0	5m	23Mi
1777272230	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272230	3	postgres-0	5m	23Mi
1777272231	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272231	3	postgres-0	5m	23Mi
1777272232	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272232	3	postgres-0	5m	23Mi
1777272233	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
1777272233	3	postgres-0	5m	23Mi
1777272234	3	nanomq-8c7987fd5-k5z2t	54m	1Mi
