ts	repeat	pod	cpu	mem
1777271992	3	nanomq-756fd88db6-j7w6c	17m	1Mi
1777271992	3	postgres-0	7m	23Mi
1777271993	3	nanomq-756fd88db6-j7w6c	17m	1Mi
1777271993	3	postgres-0	7m	23Mi
1777271994	3	nanomq-756fd88db6-j7w6c	17m	1Mi
1777271994	3	postgres-0	7m	23Mi
1777271995	3	nanomq-756fd88db6-j7w6c	17m	1Mi
1777271995	3	postgres-0	7m	23Mi
1777271996	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777271996	3	postgres-0	5m	23Mi
1777271997	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777271997	3	postgres-0	5m	23Mi
1777271998	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777271998	3	postgres-0	5m	23Mi
1777271999	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777271999	3	postgres-0	5m	23Mi
1777272000	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777272000	3	postgres-0	5m	23Mi
1777272001	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777272001	3	postgres-0	5m	23Mi
1777272002	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777272002	3	postgres-0	5m	23Mi
1777272003	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777272003	3	postgres-0	5m	23Mi
1777272005	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777272005	3	postgres-0	5m	23Mi
1777272006	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777272006	3	postgres-0	5m	23Mi
1777272007	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777272007	3	postgres-0	5m	23Mi
1777272008	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777272008	3	postgres-0	5m	23Mi
1777272009	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777272009	3	postgres-0	5m	23Mi
1777272010	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777272010	3	postgres-0	5m	23Mi
1777272011	3	nanomq-756fd88db6-j7w6c	5m	1Mi
1777272011	3	postgres-0	5m	23Mi
1777272012	3	nanomq-756fd88db6-j7w6c	15m	1Mi
1777272012	3	postgres-0	5m	23Mi
1777272028	4	nanomq-756fd88db6-j7w6c	11m	1Mi
1777272028	4	postgres-0	4m	23Mi
1777272030	4	nanomq-756fd88db6-j7w6c	11m	1Mi
1777272030	4	postgres-0	4m	23Mi
1777272031	4	nanomq-756fd88db6-j7w6c	11m	1Mi
1777272031	4	postgres-0	4m	23Mi
1777272032	4	nanomq-756fd88db6-j7w6c	11m	1Mi
1777272032	4	postgres-0	4m	23Mi
1777272033	4	nanomq-756fd88db6-j7w6c	11m	1Mi
1777272033	4	postgres-0	4m	23Mi
1777272034	4	nanomq-756fd88db6-j7w6c	11m	1Mi
1777272034	4	postgres-0	4m	23Mi
1777272035	4	nanomq-756fd88db6-j7w6c	11m	1Mi
1777272035	4	postgres-0	4m	23Mi
1777272036	4	nanomq-756fd88db6-j7w6c	11m	1Mi
1777272036	4	postgres-0	4m	23Mi
