ts	repeat	pod	cpu	mem
1777272600	1	postgres-0	5m	23Mi
1777272601	1	postgres-0	5m	23Mi
1777272602	1	postgres-0	5m	23Mi
1777272603	1	postgres-0	5m	23Mi
1777272604	1	postgres-0	5m	23Mi
1777272605	1	postgres-0	5m	23Mi
1777272606	1	postgres-0	5m	23Mi
1777272607	1	postgres-0	5m	23Mi
1777272608	1	postgres-0	5m	23Mi
1777272609	1	postgres-0	5m	23Mi
1777272610	1	postgres-0	5m	23Mi
1777272611	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272611	1	postgres-0	7m	23Mi
1777272612	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272612	1	postgres-0	7m	23Mi
1777272613	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272613	1	postgres-0	7m	23Mi
1777272614	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272614	1	postgres-0	7m	23Mi
1777272615	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272615	1	postgres-0	7m	23Mi
1777272617	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272617	1	postgres-0	7m	23Mi
1777272618	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272618	1	postgres-0	7m	23Mi
1777272619	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272619	1	postgres-0	7m	23Mi
1777272620	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272620	1	postgres-0	7m	23Mi
1777272621	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272621	1	postgres-0	7m	23Mi
1777272622	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272622	1	postgres-0	7m	23Mi
1777272623	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272623	1	postgres-0	7m	23Mi
1777272624	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272624	1	postgres-0	7m	23Mi
1777272625	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272625	1	postgres-0	7m	23Mi
1777272626	1	nanomq-5dbbbcfd7d-lprlr	62m	1Mi
1777272626	1	postgres-0	7m	23Mi
1777272627	1	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272627	1	postgres-0	5m	23Mi
1777272628	1	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272628	1	postgres-0	5m	23Mi
1777272629	1	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272629	1	postgres-0	5m	23Mi
1777272645	2	nanomq-5dbbbcfd7d-lprlr	155m	1Mi
1777272645	2	postgres-0	4m	23Mi
1777272646	2	nanomq-5dbbbcfd7d-lprlr	155m	1Mi
1777272646	2	postgres-0	4m	23Mi
1777272647	2	nanomq-5dbbbcfd7d-lprlr	155m	1Mi
1777272647	2	postgres-0	4m	23Mi
1777272648	2	nanomq-5dbbbcfd7d-lprlr	155m	1Mi
1777272648	2	postgres-0	4m	23Mi
1777272649	2	nanomq-5dbbbcfd7d-lprlr	155m	1Mi
1777272649	2	postgres-0	4m	23Mi
1777272651	2	nanomq-5dbbbcfd7d-lprlr	155m	1Mi
1777272651	2	postgres-0	4m	23Mi
1777272652	2	nanomq-5dbbbcfd7d-lprlr	155m	1Mi
1777272652	2	postgres-0	4m	23Mi
1777272653	2	nanomq-5dbbbcfd7d-lprlr	155m	1Mi
1777272653	2	postgres-0	4m	23Mi
1777272654	2	nanomq-5dbbbcfd7d-lprlr	155m	1Mi
1777272654	2	postgres-0	4m	23Mi
1777272655	2	nanomq-5dbbbcfd7d-lprlr	155m	1Mi
1777272655	2	postgres-0	4m	23Mi
1777272656	2	nanomq-5dbbbcfd7d-lprlr	155m	1Mi
1777272656	2	postgres-0	4m	23Mi
1777272657	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272657	2	postgres-0	4m	23Mi
1777272658	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272658	2	postgres-0	4m	23Mi
1777272659	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272659	2	postgres-0	4m	23Mi
1777272660	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272660	2	postgres-0	4m	23Mi
1777272661	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272661	2	postgres-0	4m	23Mi
1777272662	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272662	2	postgres-0	4m	23Mi
1777272663	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272663	2	postgres-0	4m	23Mi
1777272664	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272664	2	postgres-0	4m	23Mi
1777272665	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272665	2	postgres-0	4m	23Mi
1777272666	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272666	2	postgres-0	4m	23Mi
1777272667	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272667	2	postgres-0	4m	23Mi
1777272668	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272668	2	postgres-0	4m	23Mi
1777272670	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272670	2	postgres-0	4m	23Mi
1777272671	2	nanomq-5dbbbcfd7d-lprlr	23m	1Mi
1777272671	2	postgres-0	4m	23Mi
1777272672	2	nanomq-5dbbbcfd7d-lprlr	189m	1Mi
1777272672	2	postgres-0	5m	23Mi
1777272673	2	nanomq-5dbbbcfd7d-lprlr	189m	1Mi
1777272673	2	postgres-0	5m	23Mi
1777272674	2	nanomq-5dbbbcfd7d-lprlr	189m	1Mi
1777272674	2	postgres-0	5m	23Mi
1777272690	3	nanomq-5dbbbcfd7d-lprlr	128m	1Mi
1777272690	3	postgres-0	5m	23Mi
1777272691	3	nanomq-5dbbbcfd7d-lprlr	128m	1Mi
1777272691	3	postgres-0	5m	23Mi
1777272692	3	nanomq-5dbbbcfd7d-lprlr	128m	1Mi
1777272692	3	postgres-0	5m	23Mi
1777272694	3	nanomq-5dbbbcfd7d-lprlr	128m	1Mi
1777272694	3	postgres-0	5m	23Mi
1777272695	3	nanomq-5dbbbcfd7d-lprlr	128m	1Mi
1777272695	3	postgres-0	5m	23Mi
1777272696	3	nanomq-5dbbbcfd7d-lprlr	128m	1Mi
1777272696	3	postgres-0	5m	23Mi
1777272697	3	nanomq-5dbbbcfd7d-lprlr	128m	1Mi
1777272697	3	postgres-0	5m	23Mi
1777272698	3	nanomq-5dbbbcfd7d-lprlr	128m	1Mi
1777272698	3	postgres-0	5m	23Mi
1777272699	3	nanomq-5dbbbcfd7d-lprlr	128m	1Mi
1777272699	3	postgres-0	5m	23Mi
1777272700	3	nanomq-5dbbbcfd7d-lprlr	128m	1Mi
1777272700	3	postgres-0	5m	23Mi
1777272701	3	nanomq-5dbbbcfd7d-lprlr	128m	1Mi
1777272701	3	postgres-0	5m	23Mi
1777272702	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272702	3	postgres-0	4m	23Mi
1777272703	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272703	3	postgres-0	4m	23Mi
1777272704	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272704	3	postgres-0	4m	23Mi
1777272705	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272705	3	postgres-0	4m	23Mi
1777272706	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272706	3	postgres-0	4m	23Mi
1777272707	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272707	3	postgres-0	4m	23Mi
1777272708	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272708	3	postgres-0	4m	23Mi
1777272709	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272709	3	postgres-0	4m	23Mi
1777272710	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272710	3	postgres-0	4m	23Mi
1777272711	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272711	3	postgres-0	4m	23Mi
1777272713	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272713	3	postgres-0	4m	23Mi
1777272714	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272714	3	postgres-0	4m	23Mi
1777272715	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272715	3	postgres-0	4m	23Mi
1777272716	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272716	3	postgres-0	4m	23Mi
1777272717	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272717	3	postgres-0	5m	23Mi
1777272718	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272718	3	postgres-0	5m	23Mi
1777272719	3	nanomq-5dbbbcfd7d-lprlr	108m	2Mi
1777272719	3	postgres-0	5m	23Mi
1777272735	4	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272735	4	postgres-0	5m	23Mi
1777272737	4	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272737	4	postgres-0	5m	23Mi
1777272738	4	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272738	4	postgres-0	5m	23Mi
1777272739	4	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272739	4	postgres-0	5m	23Mi
1777272740	4	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272740	4	postgres-0	5m	23Mi
1777272741	4	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272741	4	postgres-0	5m	23Mi
1777272742	4	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272742	4	postgres-0	5m	23Mi
1777272743	4	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272743	4	postgres-0	5m	23Mi
1777272744	4	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272744	4	postgres-0	5m	23Mi
1777272745	4	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272745	4	postgres-0	5m	23Mi
1777272746	4	nanomq-5dbbbcfd7d-lprlr	191m	1Mi
1777272746	4	postgres-0	5m	23Mi
1777272747	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272747	4	postgres-0	5m	23Mi
1777272748	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272748	4	postgres-0	5m	23Mi
1777272749	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272749	4	postgres-0	5m	23Mi
1777272750	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272750	4	postgres-0	5m	23Mi
1777272751	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272751	4	postgres-0	5m	23Mi
1777272752	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272752	4	postgres-0	5m	23Mi
1777272753	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272753	4	postgres-0	5m	23Mi
1777272754	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272754	4	postgres-0	5m	23Mi
1777272756	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272756	4	postgres-0	5m	23Mi
1777272757	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272757	4	postgres-0	5m	23Mi
1777272758	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272758	4	postgres-0	5m	23Mi
1777272759	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272759	4	postgres-0	5m	23Mi
1777272760	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272760	4	postgres-0	5m	23Mi
1777272761	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272761	4	postgres-0	5m	23Mi
1777272762	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272762	4	postgres-0	4m	23Mi
1777272763	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272763	4	postgres-0	4m	23Mi
1777272764	4	nanomq-5dbbbcfd7d-lprlr	75m	1Mi
1777272764	4	postgres-0	4m	23Mi
1777272781	5	nanomq-5dbbbcfd7d-lprlr	186m	1Mi
1777272781	5	postgres-0	5m	23Mi
1777272782	5	nanomq-5dbbbcfd7d-lprlr	186m	1Mi
1777272782	5	postgres-0	5m	23Mi
1777272783	5	nanomq-5dbbbcfd7d-lprlr	186m	1Mi
1777272783	5	postgres-0	5m	23Mi
1777272784	5	nanomq-5dbbbcfd7d-lprlr	186m	1Mi
1777272784	5	postgres-0	5m	23Mi
1777272785	5	nanomq-5dbbbcfd7d-lprlr	186m	1Mi
1777272785	5	postgres-0	5m	23Mi
1777272786	5	nanomq-5dbbbcfd7d-lprlr	186m	1Mi
1777272786	5	postgres-0	5m	23Mi
1777272787	5	nanomq-5dbbbcfd7d-lprlr	186m	1Mi
1777272787	5	postgres-0	5m	23Mi
1777272788	5	nanomq-5dbbbcfd7d-lprlr	186m	1Mi
1777272788	5	postgres-0	5m	23Mi
1777272789	5	nanomq-5dbbbcfd7d-lprlr	186m	1Mi
1777272789	5	postgres-0	5m	23Mi
1777272790	5	nanomq-5dbbbcfd7d-lprlr	186m	1Mi
1777272790	5	postgres-0	5m	23Mi
1777272791	5	nanomq-5dbbbcfd7d-lprlr	30m	1Mi
1777272791	5	postgres-0	3m	23Mi
1777272792	5	nanomq-5dbbbcfd7d-lprlr	30m	1Mi
1777272792	5	postgres-0	3m	23Mi
1777272793	5	nanomq-5dbbbcfd7d-lprlr	30m	1Mi
