ts	load1	load5	load15	mem_used_mib	mem_avail_mib	disk_used_pct	net_rx_mb	net_tx_mb
1777272600	1.41	0.96	1.72	1522	6415	15	13102871825	2251084996
1777272611	1.63	1.02	1.73	1499	6438	15	13106589878	2251633267
1777272621	1.53	1.02	1.72	1493	6443	15	13110326476	2252183196
1777272632	1.75	1.09	1.74	1492	6444	15	13113094628	2252629540
1777272643	1.62	1.08	1.73	1494	6442	15	13113125122	2252703331
1777272654	1.60	1.10	1.73	1491	6445	15	13116131344	2253195335
1777272664	1.42	1.08	1.71	1509	6427	15	13120045708	2253753056
1777272676	1.28	1.06	1.70	1494	6442	15	13123558290	2254261401
1777272686	1.51	1.12	1.71	1484	6452	15	13123588888	2254335146
1777272697	1.44	1.12	1.70	1478	6458	15	13126031575	2254737550
1777272708	1.30	1.10	1.69	1487	6450	15	13129764567	2255288237
1777272719	1.18	1.08	1.68	1475	6461	15	13133500917	2255872845
1777272729	1.08	1.06	1.66	1505	6432	15	13134043555	2255965402
1777272740	1.39	1.12	1.68	1478	6459	15	13135904461	2256311772
1777272751	2.40	1.36	1.75	1673	6263	15	13141621238	2256939250
1777272762	2.91	1.51	1.79	1626	6311	15	13145372091	2257489398
1777272773	2.99	1.58	1.81	1477	6460	15	13146462852	2257670519
1777272784	3.13	1.66	1.83	1483	6454	15	13147635949	2257922932
1777272794	3.09	1.70	1.85	1501	6435	15	13151536972	2258479511
1777272806	3.13	1.76	1.86	1484	6452	15	13155271738	2259031358
1777272816	3.49	1.91	1.91	1487	6449	15	13156921072	2259335559
