ts	repeat	pod	cpu	mem
1777273557	1	postgres-0	5m	23Mi
1777273558	1	postgres-0	5m	23Mi
1777273559	1	postgres-0	5m	23Mi
1777273560	1	postgres-0	5m	23Mi
1777273561	1	postgres-0	5m	23Mi
1777273562	1	postgres-0	5m	23Mi
1777273563	1	postgres-0	5m	23Mi
1777273564	1	postgres-0	5m	23Mi
1777273565	1	postgres-0	5m	23Mi
1777273566	1	postgres-0	5m	23Mi
1777273567	1	postgres-0	5m	23Mi
1777273568	1	postgres-0	5m	23Mi
1777273569	1	postgres-0	5m	23Mi
1777273570	1	postgres-0	5m	23Mi
1777273571	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273571	1	postgres-0	5m	23Mi
1777273572	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273572	1	postgres-0	5m	23Mi
1777273573	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273573	1	postgres-0	5m	23Mi
1777273575	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273575	1	postgres-0	5m	23Mi
1777273576	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273576	1	postgres-0	5m	23Mi
1777273577	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273577	1	postgres-0	5m	23Mi
1777273578	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273578	1	postgres-0	5m	23Mi
1777273579	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273579	1	postgres-0	5m	23Mi
1777273580	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273580	1	postgres-0	5m	23Mi
1777273581	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273581	1	postgres-0	5m	23Mi
1777273582	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273582	1	postgres-0	5m	23Mi
1777273583	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273583	1	postgres-0	5m	23Mi
1777273584	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273584	1	postgres-0	5m	23Mi
1777273585	1	nanomq-5bc8dfcb57-wch2b	941m	2Mi
1777273585	1	postgres-0	5m	23Mi
1777273586	1	nanomq-5bc8dfcb57-wch2b	971m	2Mi
1777273586	1	postgres-0	4m	23Mi
1777273632	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273632	2	postgres-0	4m	23Mi
1777273633	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273633	2	postgres-0	4m	23Mi
1777273634	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273634	2	postgres-0	4m	23Mi
1777273635	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273635	2	postgres-0	4m	23Mi
1777273636	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273636	2	postgres-0	4m	23Mi
1777273637	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273637	2	postgres-0	4m	23Mi
1777273638	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273638	2	postgres-0	4m	23Mi
1777273639	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273639	2	postgres-0	4m	23Mi
1777273640	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273640	2	postgres-0	4m	23Mi
1777273641	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273641	2	postgres-0	4m	23Mi
1777273642	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273642	2	postgres-0	4m	23Mi
1777273644	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273644	2	postgres-0	4m	23Mi
1777273645	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273645	2	postgres-0	4m	23Mi
1777273646	2	nanomq-5bc8dfcb57-wch2b	186m	1Mi
1777273646	2	postgres-0	4m	23Mi
1777273647	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273647	2	postgres-0	5m	23Mi
1777273648	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273648	2	postgres-0	5m	23Mi
1777273649	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273649	2	postgres-0	5m	23Mi
1777273650	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273650	2	postgres-0	5m	23Mi
1777273651	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273651	2	postgres-0	5m	23Mi
1777273652	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273652	2	postgres-0	5m	23Mi
1777273653	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273653	2	postgres-0	5m	23Mi
1777273654	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273654	2	postgres-0	5m	23Mi
1777273655	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273655	2	postgres-0	5m	23Mi
1777273656	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273656	2	postgres-0	5m	23Mi
1777273657	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273657	2	postgres-0	5m	23Mi
1777273658	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273658	2	postgres-0	5m	23Mi
1777273659	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273659	2	postgres-0	5m	23Mi
1777273660	2	nanomq-5bc8dfcb57-wch2b	519m	1Mi
1777273660	2	postgres-0	5m	23Mi
1777273661	2	nanomq-5bc8dfcb57-wch2b	982m	2Mi
1777273661	2	postgres-0	5m	23Mi
1777273707	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273707	3	postgres-0	5m	23Mi
1777273708	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273708	3	postgres-0	5m	23Mi
1777273709	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273709	3	postgres-0	5m	23Mi
1777273710	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273710	3	postgres-0	5m	23Mi
1777273711	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273711	3	postgres-0	5m	23Mi
1777273712	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273712	3	postgres-0	5m	23Mi
1777273713	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273713	3	postgres-0	5m	23Mi
1777273714	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273714	3	postgres-0	5m	23Mi
1777273715	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273715	3	postgres-0	5m	23Mi
1777273717	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273717	3	postgres-0	5m	23Mi
1777273718	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273718	3	postgres-0	5m	23Mi
1777273719	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273719	3	postgres-0	5m	23Mi
1777273720	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273720	3	postgres-0	5m	23Mi
1777273721	3	nanomq-5bc8dfcb57-wch2b	580m	1Mi
1777273721	3	postgres-0	5m	23Mi
1777273722	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273722	3	postgres-0	4m	23Mi
1777273723	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273723	3	postgres-0	4m	23Mi
1777273724	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273724	3	postgres-0	4m	23Mi
1777273725	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273725	3	postgres-0	4m	23Mi
1777273726	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273726	3	postgres-0	4m	23Mi
1777273727	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273727	3	postgres-0	4m	23Mi
1777273728	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273728	3	postgres-0	4m	23Mi
1777273729	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273729	3	postgres-0	4m	23Mi
1777273730	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273730	3	postgres-0	4m	23Mi
1777273731	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273731	3	postgres-0	4m	23Mi
1777273732	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273732	3	postgres-0	4m	23Mi
1777273733	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273733	3	postgres-0	4m	23Mi
1777273734	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273734	3	postgres-0	4m	23Mi
1777273736	3	nanomq-5bc8dfcb57-wch2b	508m	1Mi
1777273736	3	postgres-0	4m	23Mi
1777273782	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273782	4	postgres-0	4m	23Mi
1777273783	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273783	4	postgres-0	4m	23Mi
1777273784	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273784	4	postgres-0	4m	23Mi
1777273785	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273785	4	postgres-0	4m	23Mi
1777273786	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273786	4	postgres-0	4m	23Mi
1777273788	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273788	4	postgres-0	4m	23Mi
1777273789	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273789	4	postgres-0	4m	23Mi
1777273790	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273790	4	postgres-0	4m	23Mi
1777273791	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273791	4	postgres-0	4m	23Mi
1777273792	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273792	4	postgres-0	4m	23Mi
1777273793	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273793	4	postgres-0	4m	23Mi
1777273794	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273794	4	postgres-0	4m	23Mi
1777273795	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273795	4	postgres-0	4m	23Mi
1777273796	4	nanomq-5bc8dfcb57-wch2b	1000m	1Mi
1777273796	4	postgres-0	4m	23Mi
1777273797	4	nanomq-5bc8dfcb57-wch2b	227m	2Mi
1777273797	4	postgres-0	5m	23Mi
