ts	repeat	pod	cpu	mem
1777269523	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269523	2	nanomq-75586859cd-nll86	308m	2Mi
1777269523	2	postgres-0	6m	315Mi
1777269524	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269524	2	nanomq-75586859cd-nll86	308m	2Mi
1777269524	2	postgres-0	6m	315Mi
1777269525	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269525	2	nanomq-75586859cd-nll86	308m	2Mi
1777269525	2	postgres-0	6m	315Mi
1777269526	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269526	2	nanomq-75586859cd-nll86	308m	2Mi
1777269526	2	postgres-0	6m	315Mi
1777269527	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269527	2	nanomq-75586859cd-nll86	308m	2Mi
1777269527	2	postgres-0	6m	315Mi
1777269528	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269528	2	nanomq-75586859cd-nll86	308m	2Mi
1777269528	2	postgres-0	6m	315Mi
1777269529	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269529	2	nanomq-75586859cd-nll86	308m	2Mi
1777269529	2	postgres-0	6m	315Mi
1777269530	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269530	2	nanomq-75586859cd-nll86	308m	2Mi
1777269530	2	postgres-0	6m	315Mi
1777269531	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269531	2	nanomq-75586859cd-nll86	308m	2Mi
1777269531	2	postgres-0	6m	315Mi
1777269532	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269532	2	nanomq-75586859cd-nll86	308m	2Mi
1777269532	2	postgres-0	6m	315Mi
1777269533	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269533	2	nanomq-75586859cd-nll86	308m	2Mi
1777269533	2	postgres-0	6m	315Mi
1777269534	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269534	2	nanomq-75586859cd-nll86	308m	2Mi
1777269534	2	postgres-0	6m	315Mi
1777269535	2	hermod-coordinator-6cf885ddb4-7frz4	456m	100Mi
1777269535	2	nanomq-75586859cd-nll86	308m	2Mi
1777269535	2	postgres-0	6m	315Mi
1777269536	2	hermod-coordinator-6cf885ddb4-7frz4	845m	100Mi
1777269536	2	nanomq-75586859cd-nll86	169m	2Mi
1777269536	2	postgres-0	6m	315Mi
1777269538	2	hermod-coordinator-6cf885ddb4-7frz4	845m	100Mi
1777269538	2	nanomq-75586859cd-nll86	169m	2Mi
1777269538	2	postgres-0	6m	315Mi
1777269539	2	hermod-coordinator-6cf885ddb4-7frz4	845m	100Mi
1777269539	2	nanomq-75586859cd-nll86	169m	2Mi
1777269539	2	postgres-0	6m	315Mi
1777269540	2	hermod-coordinator-6cf885ddb4-7frz4	845m	100Mi
1777269540	2	nanomq-75586859cd-nll86	169m	2Mi
1777269540	2	postgres-0	6m	315Mi
1777269541	2	hermod-coordinator-6cf885ddb4-7frz4	845m	100Mi
1777269541	2	nanomq-75586859cd-nll86	169m	2Mi
1777269541	2	postgres-0	6m	315Mi
1777269542	2	hermod-coordinator-6cf885ddb4-7frz4	845m	100Mi
1777269542	2	nanomq-75586859cd-nll86	169m	2Mi
1777269542	2	postgres-0	6m	315Mi
1777269543	2	hermod-coordinator-6cf885ddb4-7frz4	845m	100Mi
1777269543	2	nanomq-75586859cd-nll86	169m	2Mi
1777269543	2	postgres-0	6m	315Mi
1777269544	2	hermod-coordinator-6cf885ddb4-7frz4	845m	100Mi
1777269544	2	nanomq-75586859cd-nll86	169m	2Mi
1777269544	2	postgres-0	6m	315Mi
1777269545	2	hermod-coordinator-6cf885ddb4-7frz4	845m	100Mi
1777269545	2	nanomq-75586859cd-nll86	169m	2Mi
1777269545	2	postgres-0	6m	315Mi
1777269546	2	hermod-coordinator-6cf885ddb4-7frz4	845m	100Mi
1777269546	2	nanomq-75586859cd-nll86	169m	2Mi
1777269546	2	postgres-0	6m	315Mi
1777269547	2	hermod-coordinator-6cf885ddb4-7frz4	845m	100Mi
1777269547	2	nanomq-75586859cd-nll86	169m	2Mi
1777269547	2	postgres-0	6m	315Mi
1777269548	2	hermod-coordinator-6cf885ddb4-7frz4	845m	100Mi
1777269548	2	nanomq-75586859cd-nll86	169m	2Mi
1777269548	2	postgres-0	6m	315Mi
1777269571	3	hermod-coordinator-6cf885ddb4-7frz4	315m	100Mi
1777269571	3	nanomq-75586859cd-nll86	370m	2Mi
1777269571	3	postgres-0	8m	315Mi
1777269572	3	hermod-coordinator-6cf885ddb4-7frz4	315m	100Mi
1777269572	3	nanomq-75586859cd-nll86	370m	2Mi
1777269572	3	postgres-0	8m	315Mi
1777269573	3	hermod-coordinator-6cf885ddb4-7frz4	315m	100Mi
1777269573	3	nanomq-75586859cd-nll86	370m	2Mi
1777269573	3	postgres-0	8m	315Mi
1777269574	3	hermod-coordinator-6cf885ddb4-7frz4	315m	100Mi
1777269574	3	nanomq-75586859cd-nll86	370m	2Mi
1777269574	3	postgres-0	8m	315Mi
1777269575	3	hermod-coordinator-6cf885ddb4-7frz4	315m	100Mi
1777269575	3	nanomq-75586859cd-nll86	370m	2Mi
1777269575	3	postgres-0	8m	315Mi
1777269576	3	hermod-coordinator-6cf885ddb4-7frz4	315m	100Mi
1777269576	3	nanomq-75586859cd-nll86	370m	2Mi
1777269576	3	postgres-0	8m	315Mi
1777269577	3	hermod-coordinator-6cf885ddb4-7frz4	315m	100Mi
1777269577	3	nanomq-75586859cd-nll86	370m	2Mi
1777269577	3	postgres-0	8m	315Mi
1777269578	3	hermod-coordinator-6cf885ddb4-7frz4	315m	100Mi
1777269578	3	nanomq-75586859cd-nll86	370m	2Mi
1777269578	3	postgres-0	8m	315Mi
1777269579	3	hermod-coordinator-6cf885ddb4-7frz4	315m	100Mi
1777269579	3	nanomq-75586859cd-nll86	370m	2Mi
1777269579	3	postgres-0	8m	315Mi
1777269580	3	hermod-coordinator-6cf885ddb4-7frz4	315m	100Mi
1777269580	3	nanomq-75586859cd-nll86	370m	2Mi
1777269580	3	postgres-0	8m	315Mi
1777269581	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269581	3	nanomq-75586859cd-nll86	422m	2Mi
1777269581	3	postgres-0	7m	315Mi
1777269582	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269582	3	nanomq-75586859cd-nll86	422m	2Mi
1777269582	3	postgres-0	7m	315Mi
1777269583	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269583	3	nanomq-75586859cd-nll86	422m	2Mi
1777269583	3	postgres-0	7m	315Mi
1777269584	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269584	3	nanomq-75586859cd-nll86	422m	2Mi
1777269584	3	postgres-0	7m	315Mi
1777269585	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269585	3	nanomq-75586859cd-nll86	422m	2Mi
1777269585	3	postgres-0	7m	315Mi
1777269587	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269587	3	nanomq-75586859cd-nll86	422m	2Mi
1777269587	3	postgres-0	7m	315Mi
1777269588	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269588	3	nanomq-75586859cd-nll86	422m	2Mi
1777269588	3	postgres-0	7m	315Mi
1777269589	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269589	3	nanomq-75586859cd-nll86	422m	2Mi
1777269589	3	postgres-0	7m	315Mi
1777269590	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269590	3	nanomq-75586859cd-nll86	422m	2Mi
1777269590	3	postgres-0	7m	315Mi
1777269591	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269591	3	nanomq-75586859cd-nll86	422m	2Mi
1777269591	3	postgres-0	7m	315Mi
1777269592	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269592	3	nanomq-75586859cd-nll86	422m	2Mi
1777269592	3	postgres-0	7m	315Mi
1777269593	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269593	3	nanomq-75586859cd-nll86	422m	2Mi
1777269593	3	postgres-0	7m	315Mi
1777269594	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269594	3	nanomq-75586859cd-nll86	422m	2Mi
1777269594	3	postgres-0	7m	315Mi
1777269595	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269595	3	nanomq-75586859cd-nll86	422m	2Mi
1777269595	3	postgres-0	7m	315Mi
1777269596	3	hermod-coordinator-6cf885ddb4-7frz4	286m	102Mi
1777269596	3	nanomq-75586859cd-nll86	422m	2Mi
1777269596	3	postgres-0	7m	315Mi
1777269597	3	hermod-coordinator-6cf885ddb4-7frz4	1334m	101Mi
1777269597	3	nanomq-75586859cd-nll86	930m	2Mi
1777269597	3	postgres-0	7m	315Mi
1777269598	3	hermod-coordinator-6cf885ddb4-7frz4	1334m	101Mi
1777269598	3	nanomq-75586859cd-nll86	930m	2Mi
1777269598	3	postgres-0	7m	315Mi
1777269599	3	hermod-coordinator-6cf885ddb4-7frz4	1334m	101Mi
1777269599	3	nanomq-75586859cd-nll86	930m	2Mi
1777269599	3	postgres-0	7m	315Mi
1777269600	3	hermod-coordinator-6cf885ddb4-7frz4	1334m	101Mi
1777269600	3	nanomq-75586859cd-nll86	930m	2Mi
1777269600	3	postgres-0	7m	315Mi
1777269622	4	hermod-coordinator-6cf885ddb4-7frz4	1019m	102Mi
1777269622	4	nanomq-75586859cd-nll86	570m	2Mi
1777269622	4	postgres-0	7m	315Mi
1777269623	4	hermod-coordinator-6cf885ddb4-7frz4	1019m	102Mi
1777269623	4	nanomq-75586859cd-nll86	570m	2Mi
1777269623	4	postgres-0	7m	315Mi
1777269625	4	hermod-coordinator-6cf885ddb4-7frz4	1019m	102Mi
1777269625	4	nanomq-75586859cd-nll86	570m	2Mi
1777269625	4	postgres-0	7m	315Mi
1777269626	4	hermod-coordinator-6cf885ddb4-7frz4	1019m	102Mi
1777269626	4	nanomq-75586859cd-nll86	570m	2Mi
1777269626	4	postgres-0	7m	315Mi
1777269627	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269627	4	nanomq-75586859cd-nll86	1m	2Mi
1777269627	4	postgres-0	7m	315Mi
1777269628	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269628	4	nanomq-75586859cd-nll86	1m	2Mi
1777269628	4	postgres-0	7m	315Mi
1777269629	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269629	4	nanomq-75586859cd-nll86	1m	2Mi
1777269629	4	postgres-0	7m	315Mi
1777269630	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269630	4	nanomq-75586859cd-nll86	1m	2Mi
1777269630	4	postgres-0	7m	315Mi
1777269631	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269631	4	nanomq-75586859cd-nll86	1m	2Mi
1777269631	4	postgres-0	7m	315Mi
1777269632	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269632	4	nanomq-75586859cd-nll86	1m	2Mi
1777269632	4	postgres-0	7m	315Mi
1777269633	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269633	4	nanomq-75586859cd-nll86	1m	2Mi
1777269633	4	postgres-0	7m	315Mi
1777269634	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269634	4	nanomq-75586859cd-nll86	1m	2Mi
1777269634	4	postgres-0	7m	315Mi
1777269635	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269635	4	nanomq-75586859cd-nll86	1m	2Mi
1777269635	4	postgres-0	7m	315Mi
1777269636	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269636	4	nanomq-75586859cd-nll86	1m	2Mi
1777269636	4	postgres-0	7m	315Mi
1777269637	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269637	4	nanomq-75586859cd-nll86	1m	2Mi
1777269637	4	postgres-0	7m	315Mi
1777269638	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269638	4	nanomq-75586859cd-nll86	1m	2Mi
1777269638	4	postgres-0	7m	315Mi
1777269639	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269639	4	nanomq-75586859cd-nll86	1m	2Mi
1777269639	4	postgres-0	7m	315Mi
1777269640	4	hermod-coordinator-6cf885ddb4-7frz4	8m	102Mi
1777269640	4	nanomq-75586859cd-nll86	1m	2Mi
1777269640	4	postgres-0	7m	315Mi
1777269641	4	hermod-coordinator-6cf885ddb4-7frz4	1132m	102Mi
1777269641	4	nanomq-75586859cd-nll86	801m	2Mi
1777269641	4	postgres-0	6m	315Mi
1777269642	4	hermod-coordinator-6cf885ddb4-7frz4	1132m	102Mi
1777269642	4	nanomq-75586859cd-nll86	801m	2Mi
1777269642	4	postgres-0	6m	315Mi
1777269644	4	hermod-coordinator-6cf885ddb4-7frz4	1132m	102Mi
1777269644	4	nanomq-75586859cd-nll86	801m	2Mi
1777269644	4	postgres-0	6m	315Mi
1777269645	4	hermod-coordinator-6cf885ddb4-7frz4	1132m	102Mi
1777269645	4	nanomq-75586859cd-nll86	801m	2Mi
1777269645	4	postgres-0	6m	315Mi
1777269646	4	hermod-coordinator-6cf885ddb4-7frz4	1132m	102Mi
1777269646	4	nanomq-75586859cd-nll86	801m	2Mi
1777269646	4	postgres-0	6m	315Mi
