ts	repeat	pod	cpu	mem
1777270993	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777270993	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777270993	1	postgres-0	121m	326Mi
1777270994	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777270994	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777270994	1	postgres-0	121m	326Mi
1777270995	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777270995	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777270995	1	postgres-0	121m	326Mi
1777270996	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777270996	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777270996	1	postgres-0	121m	326Mi
1777270997	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777270997	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777270997	1	postgres-0	121m	326Mi
1777270998	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777270998	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777270998	1	postgres-0	121m	326Mi
1777270999	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777270999	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777270999	1	postgres-0	121m	326Mi
1777271000	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777271000	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777271000	1	postgres-0	121m	326Mi
1777271001	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777271001	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777271001	1	postgres-0	121m	326Mi
1777271002	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777271002	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777271002	1	postgres-0	121m	326Mi
1777271003	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777271003	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777271003	1	postgres-0	121m	326Mi
1777271004	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777271004	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777271004	1	postgres-0	121m	326Mi
1777271006	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777271006	1	nanomq-6fb94f99d4-l4k5d	1m	1Mi
1777271006	1	postgres-0	121m	326Mi
1777271007	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777271007	1	nanomq-6fb94f99d4-l4k5d	152m	1Mi
1777271007	1	postgres-0	11m	325Mi
1777271008	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777271008	1	nanomq-6fb94f99d4-l4k5d	152m	1Mi
1777271008	1	postgres-0	11m	325Mi
1777271009	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
1777271009	1	nanomq-6fb94f99d4-l4k5d	152m	1Mi
1777271009	1	postgres-0	11m	325Mi
1777271010	1	hermod-coordinator-5fd7bd6bbc-9xgwt	560m	94Mi
