ts	repeat	pod	cpu	mem
1777275006	3	postgres-0	5m	23Mi
1777275007	3	mosquitto-987986c69-shm4p	44m	2Mi
1777275007	3	postgres-0	5m	23Mi
1777275008	3	mosquitto-987986c69-shm4p	44m	2Mi
1777275008	3	postgres-0	5m	23Mi
1777275009	3	mosquitto-987986c69-shm4p	44m	2Mi
1777275009	3	postgres-0	5m	23Mi
1777275010	3	mosquitto-987986c69-shm4p	44m	2Mi
1777275010	3	postgres-0	5m	23Mi
1777275011	3	mosquitto-987986c69-shm4p	44m	2Mi
1777275011	3	postgres-0	5m	23Mi
1777275012	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275012	3	postgres-0	5m	23Mi
1777275013	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275013	3	postgres-0	5m	23Mi
1777275014	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275014	3	postgres-0	5m	23Mi
1777275015	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275015	3	postgres-0	5m	23Mi
1777275016	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275016	3	postgres-0	5m	23Mi
1777275017	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275017	3	postgres-0	5m	23Mi
1777275018	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275018	3	postgres-0	5m	23Mi
1777275019	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275019	3	postgres-0	5m	23Mi
1777275020	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275020	3	postgres-0	5m	23Mi
1777275021	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275021	3	postgres-0	5m	23Mi
1777275023	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275023	3	postgres-0	5m	23Mi
1777275024	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275024	3	postgres-0	5m	23Mi
1777275025	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275025	3	postgres-0	5m	23Mi
1777275026	3	mosquitto-987986c69-shm4p	21m	2Mi
1777275026	3	postgres-0	5m	23Mi
1777275027	3	mosquitto-987986c69-shm4p	72m	2Mi
1777275027	3	postgres-0	4m	23Mi
1777275028	3	mosquitto-987986c69-shm4p	72m	2Mi
1777275028	3	postgres-0	4m	23Mi
1777275029	3	mosquitto-987986c69-shm4p	72m	2Mi
1777275029	3	postgres-0	4m	23Mi
1777275030	3	mosquitto-987986c69-shm4p	72m	2Mi
1777275030	3	postgres-0	4m	23Mi
1777275031	3	mosquitto-987986c69-shm4p	72m	2Mi
1777275031	3	postgres-0	4m	23Mi
1777275032	3	mosquitto-987986c69-shm4p	72m	2Mi
1777275032	3	postgres-0	4m	23Mi
1777275033	3	mosquitto-987986c69-shm4p	72m	2Mi
1777275033	3	postgres-0	4m	23Mi
1777275034	3	mosquitto-987986c69-shm4p	72m	2Mi
1777275034	3	postgres-0	4m	23Mi
1777275050	4	mosquitto-987986c69-shm4p	73m	2Mi
1777275050	4	postgres-0	4m	23Mi
1777275051	4	mosquitto-987986c69-shm4p	73m	2Mi
1777275051	4	postgres-0	4m	23Mi
1777275052	4	mosquitto-987986c69-shm4p	73m	2Mi
1777275052	4	postgres-0	4m	23Mi
1777275053	4	mosquitto-987986c69-shm4p	73m	2Mi
1777275053	4	postgres-0	4m	23Mi
1777275054	4	mosquitto-987986c69-shm4p	73m	2Mi
1777275054	4	postgres-0	4m	23Mi
1777275055	4	mosquitto-987986c69-shm4p	73m	2Mi
1777275055	4	postgres-0	4m	23Mi
1777275057	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275057	4	postgres-0	4m	23Mi
1777275058	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275058	4	postgres-0	4m	23Mi
1777275059	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275059	4	postgres-0	4m	23Mi
1777275060	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275060	4	postgres-0	4m	23Mi
1777275061	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275061	4	postgres-0	4m	23Mi
1777275062	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275062	4	postgres-0	4m	23Mi
1777275063	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275063	4	postgres-0	4m	23Mi
1777275064	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275064	4	postgres-0	4m	23Mi
1777275065	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275065	4	postgres-0	4m	23Mi
1777275066	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275066	4	postgres-0	4m	23Mi
1777275067	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275067	4	postgres-0	4m	23Mi
1777275068	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275068	4	postgres-0	4m	23Mi
1777275069	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275069	4	postgres-0	4m	23Mi
1777275070	4	mosquitto-987986c69-shm4p	13m	2Mi
1777275070	4	postgres-0	4m	23Mi
1777275071	4	mosquitto-987986c69-shm4p	69m	2Mi
1777275071	4	postgres-0	4m	23Mi
1777275072	4	mosquitto-987986c69-shm4p	69m	2Mi
1777275072	4	postgres-0	4m	23Mi
1777275073	4	mosquitto-987986c69-shm4p	69m	2Mi
1777275073	4	postgres-0	4m	23Mi
1777275074	4	mosquitto-987986c69-shm4p	69m	2Mi
1777275074	4	postgres-0	4m	23Mi
1777275075	4	mosquitto-987986c69-shm4p	69m	2Mi
1777275075	4	postgres-0	4m	23Mi
1777275077	4	mosquitto-987986c69-shm4p	69m	2Mi
1777275077	4	postgres-0	4m	23Mi
1777275078	4	mosquitto-987986c69-shm4p	69m	2Mi
1777275078	4	postgres-0	4m	23Mi
1777275079	4	mosquitto-987986c69-shm4p	69m	2Mi
1777275079	4	postgres-0	4m	23Mi
1777275095	5	mosquitto-987986c69-shm4p	69m	2Mi
1777275095	5	postgres-0	5m	23Mi
1777275096	5	mosquitto-987986c69-shm4p	69m	2Mi
1777275096	5	postgres-0	5m	23Mi
1777275097	5	mosquitto-987986c69-shm4p	69m	2Mi
1777275097	5	postgres-0	5m	23Mi
1777275098	5	mosquitto-987986c69-shm4p	69m	2Mi
1777275098	5	postgres-0	5m	23Mi
1777275100	5	mosquitto-987986c69-shm4p	69m	2Mi
1777275100	5	postgres-0	5m	23Mi
1777275101	5	mosquitto-987986c69-shm4p	69m	2Mi
1777275101	5	postgres-0	5m	23Mi
1777275102	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275102	5	postgres-0	5m	23Mi
1777275103	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275103	5	postgres-0	5m	23Mi
1777275104	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275104	5	postgres-0	5m	23Mi
1777275105	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275105	5	postgres-0	5m	23Mi
1777275106	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275106	5	postgres-0	5m	23Mi
1777275107	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275107	5	postgres-0	5m	23Mi
1777275108	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275108	5	postgres-0	5m	23Mi
1777275109	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275109	5	postgres-0	5m	23Mi
1777275110	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275110	5	postgres-0	5m	23Mi
1777275111	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275111	5	postgres-0	5m	23Mi
1777275112	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275112	5	postgres-0	5m	23Mi
1777275113	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275113	5	postgres-0	5m	23Mi
1777275114	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275114	5	postgres-0	5m	23Mi
1777275115	5	mosquitto-987986c69-shm4p	43m	2Mi
1777275115	5	postgres-0	5m	23Mi
1777275116	5	mosquitto-987986c69-shm4p	33m	2Mi
1777275116	5	postgres-0	3m	23Mi
1777275117	5	mosquitto-987986c69-shm4p	33m	2Mi
1777275117	5	postgres-0	3m	23Mi
1777275119	5	mosquitto-987986c69-shm4p	33m	2Mi
1777275119	5	postgres-0	3m	23Mi
1777275120	5	mosquitto-987986c69-shm4p	33m	2Mi
1777275120	5	postgres-0	3m	23Mi
1777275121	5	mosquitto-987986c69-shm4p	33m	2Mi
1777275121	5	postgres-0	3m	23Mi
1777275122	5	mosquitto-987986c69-shm4p	33m	2Mi
1777275122	5	postgres-0	3m	23Mi
1777275123	5	mosquitto-987986c69-shm4p	33m	2Mi
1777275123	5	postgres-0	3m	23Mi
1777275124	5	mosquitto-987986c69-shm4p	33m	2Mi
1777275124	5	postgres-0	3m	23Mi
