ts	repeat	pod	cpu	mem
1777276981	1	nanomq-798f695b7b-bfm4n	17m	1Mi
1777276981	1	postgres-0	15m	48Mi
1777276982	1	hermod-coordinator-5cb9c6f7f6-qljc8	468m	95Mi
1777276982	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276982	1	nanomq-798f695b7b-bfm4n	17m	1Mi
1777276982	1	postgres-0	15m	48Mi
1777276984	1	hermod-coordinator-5cb9c6f7f6-qljc8	468m	95Mi
1777276984	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276984	1	nanomq-798f695b7b-bfm4n	17m	1Mi
1777276984	1	postgres-0	15m	48Mi
1777276985	1	hermod-coordinator-5cb9c6f7f6-qljc8	468m	95Mi
1777276985	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276985	1	nanomq-798f695b7b-bfm4n	17m	1Mi
1777276985	1	postgres-0	15m	48Mi
1777276986	1	hermod-coordinator-5cb9c6f7f6-qljc8	468m	95Mi
1777276986	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276986	1	nanomq-798f695b7b-bfm4n	17m	1Mi
1777276986	1	postgres-0	15m	48Mi
1777276987	1	hermod-coordinator-5cb9c6f7f6-qljc8	468m	95Mi
1777276987	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276987	1	nanomq-798f695b7b-bfm4n	17m	1Mi
1777276987	1	postgres-0	15m	48Mi
1777276988	1	hermod-coordinator-5cb9c6f7f6-qljc8	468m	95Mi
1777276988	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276988	1	nanomq-798f695b7b-bfm4n	17m	1Mi
1777276988	1	postgres-0	15m	48Mi
1777276989	1	hermod-coordinator-5cb9c6f7f6-qljc8	468m	95Mi
1777276989	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276989	1	nanomq-798f695b7b-bfm4n	17m	1Mi
1777276989	1	postgres-0	15m	48Mi
1777276990	1	hermod-coordinator-5cb9c6f7f6-qljc8	468m	95Mi
1777276990	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276990	1	nanomq-798f695b7b-bfm4n	17m	1Mi
1777276990	1	postgres-0	15m	48Mi
1777276991	1	hermod-coordinator-5cb9c6f7f6-qljc8	468m	95Mi
1777276991	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276991	1	nanomq-798f695b7b-bfm4n	17m	1Mi
1777276991	1	postgres-0	15m	48Mi
1777276992	1	hermod-coordinator-5cb9c6f7f6-qljc8	279m	106Mi
1777276992	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276992	1	nanomq-798f695b7b-bfm4n	59m	1Mi
1777276992	1	postgres-0	44m	49Mi
1777276993	1	hermod-coordinator-5cb9c6f7f6-qljc8	279m	106Mi
1777276993	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276993	1	nanomq-798f695b7b-bfm4n	59m	1Mi
1777276993	1	postgres-0	44m	49Mi
1777276994	1	hermod-coordinator-5cb9c6f7f6-qljc8	279m	106Mi
1777276994	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276994	1	nanomq-798f695b7b-bfm4n	59m	1Mi
1777276994	1	postgres-0	44m	49Mi
1777276995	1	hermod-coordinator-5cb9c6f7f6-qljc8	279m	106Mi
1777276995	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276995	1	nanomq-798f695b7b-bfm4n	59m	1Mi
1777276995	1	postgres-0	44m	49Mi
1777276996	1	hermod-coordinator-5cb9c6f7f6-qljc8	279m	106Mi
1777276996	1	lora2mqtt-6d4f4bcdb8-dkpj2	60m	40Mi
1777276996	1	nanomq-798f695b7b-bfm4n	59m	1Mi
1777276996	1	postgres-0	44m	49Mi
