ts	load1	load5	load15	mem_used_mib	mem_avail_mib	disk_used_pct	net_rx_mb	net_tx_mb
1777276943	1.45	1.55	1.44	1639	6297	16	15390346448	2422202547
1777276955	1.62	1.58	1.45	1704	6233	16	15391521303	2424825416
1777276967	1.26	1.50	1.43	1717	6219	16	15391676344	2425385199
1777276979	1.46	1.54	1.44	1728	6208	16	15392193641	2426312691
1777276990	1.54	1.55	1.45	1760	6176	16	15392712123	2427240731
1777277002	1.28	1.49	1.43	1742	6194	16	15393050665	2427984977
1777277013	1.46	1.53	1.44	1749	6187	16	15393152965	2428416729
