ts	load1	load5	load15	mem_used_mib	mem_avail_mib	disk_used_pct	net_rx_mb	net_tx_mb
1777276088	1.10	1.51	1.31	1526	6410	15	15365732956	2372710442
1777276100	0.93	1.46	1.30	1508	6428	15	15365924278	2373183513
1777276110	0.86	1.42	1.29	1513	6423	15	15366114795	2373638561
1777276121	0.73	1.38	1.28	1515	6422	15	15366266812	2374015785
1777276132	0.63	1.33	1.26	1510	6426	15	15366297587	2374091827
