ts	repeat	pod	cpu	mem
1777256578	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256578	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256578	1	postgres-0	84m	45Mi
1777256579	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256579	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256579	1	postgres-0	84m	45Mi
1777256580	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256580	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256580	1	postgres-0	84m	45Mi
1777256581	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256581	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256581	1	postgres-0	84m	45Mi
1777256582	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256582	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256582	1	postgres-0	84m	45Mi
1777256583	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256583	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256583	1	postgres-0	84m	45Mi
1777256584	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256584	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256584	1	postgres-0	84m	45Mi
1777256585	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256585	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256585	1	postgres-0	84m	45Mi
1777256586	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256586	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256586	1	postgres-0	84m	45Mi
1777256587	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256587	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256587	1	postgres-0	84m	45Mi
1777256589	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256589	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256589	1	postgres-0	84m	45Mi
1777256590	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256590	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256590	1	postgres-0	84m	45Mi
1777256591	1	hermod-coordinator-75ff787fc7-j859r	681m	85Mi
1777256591	1	nanomq-6f9f67bd7f-wbk4s	1m	1Mi
1777256591	1	postgres-0	84m	45Mi
1777256592	1	hermod-coordinator-75ff787fc7-j859r	320m	92Mi
1777256592	1	nanomq-6f9f67bd7f-wbk4s	123m	1Mi
1777256592	1	postgres-0	56m	48Mi
1777256593	1	hermod-coordinator-75ff787fc7-j859r	320m	92Mi
1777256593	1	nanomq-6f9f67bd7f-wbk4s	123m	1Mi
1777256593	1	postgres-0	56m	48Mi
1777256594	1	hermod-coordinator-75ff787fc7-j859r	320m	92Mi
1777256594	1	nanomq-6f9f67bd7f-wbk4s	123m	1Mi
