ts	repeat	pod	cpu	mem
1777272437	2	postgres-0	3m	23Mi
1777272438	2	nanomq-b7b5bfccc-qh67d	83m	1Mi
1777272438	2	postgres-0	3m	23Mi
1777272454	3	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272454	3	postgres-0	5m	23Mi
1777272455	3	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272455	3	postgres-0	5m	23Mi
1777272456	3	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272456	3	postgres-0	5m	23Mi
1777272457	3	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272457	3	postgres-0	5m	23Mi
1777272459	3	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272459	3	postgres-0	5m	23Mi
1777272460	3	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272460	3	postgres-0	5m	23Mi
1777272461	3	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272461	3	postgres-0	5m	23Mi
1777272462	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272462	3	postgres-0	4m	23Mi
1777272463	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272463	3	postgres-0	4m	23Mi
1777272464	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272464	3	postgres-0	4m	23Mi
1777272465	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272465	3	postgres-0	4m	23Mi
1777272466	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272466	3	postgres-0	4m	23Mi
1777272467	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272467	3	postgres-0	4m	23Mi
1777272468	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272468	3	postgres-0	4m	23Mi
1777272469	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272469	3	postgres-0	4m	23Mi
1777272470	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272470	3	postgres-0	4m	23Mi
1777272471	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272471	3	postgres-0	4m	23Mi
1777272472	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272472	3	postgres-0	4m	23Mi
1777272473	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272473	3	postgres-0	4m	23Mi
1777272474	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272474	3	postgres-0	4m	23Mi
1777272475	3	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272475	3	postgres-0	4m	23Mi
1777272477	3	nanomq-b7b5bfccc-qh67d	74m	1Mi
1777272477	3	postgres-0	5m	23Mi
1777272478	3	nanomq-b7b5bfccc-qh67d	74m	1Mi
1777272478	3	postgres-0	5m	23Mi
1777272479	3	nanomq-b7b5bfccc-qh67d	74m	1Mi
1777272479	3	postgres-0	5m	23Mi
1777272480	3	nanomq-b7b5bfccc-qh67d	74m	1Mi
1777272480	3	postgres-0	5m	23Mi
1777272481	3	nanomq-b7b5bfccc-qh67d	74m	1Mi
1777272481	3	postgres-0	5m	23Mi
1777272482	3	nanomq-b7b5bfccc-qh67d	74m	1Mi
1777272482	3	postgres-0	5m	23Mi
1777272483	3	nanomq-b7b5bfccc-qh67d	74m	1Mi
1777272483	3	postgres-0	5m	23Mi
1777272499	4	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272499	4	postgres-0	5m	23Mi
1777272500	4	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272500	4	postgres-0	5m	23Mi
1777272502	4	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272502	4	postgres-0	5m	23Mi
1777272503	4	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272503	4	postgres-0	5m	23Mi
1777272504	4	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272504	4	postgres-0	5m	23Mi
1777272505	4	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272505	4	postgres-0	5m	23Mi
1777272506	4	nanomq-b7b5bfccc-qh67d	102m	1Mi
1777272506	4	postgres-0	5m	23Mi
1777272507	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272507	4	postgres-0	5m	23Mi
1777272508	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272508	4	postgres-0	5m	23Mi
1777272509	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272509	4	postgres-0	5m	23Mi
1777272510	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272510	4	postgres-0	5m	23Mi
1777272511	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272511	4	postgres-0	5m	23Mi
1777272512	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272512	4	postgres-0	5m	23Mi
1777272513	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272513	4	postgres-0	5m	23Mi
1777272514	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272514	4	postgres-0	5m	23Mi
1777272515	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272515	4	postgres-0	5m	23Mi
1777272516	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272516	4	postgres-0	5m	23Mi
1777272517	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272517	4	postgres-0	5m	23Mi
1777272518	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272518	4	postgres-0	5m	23Mi
1777272519	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272519	4	postgres-0	5m	23Mi
1777272521	4	nanomq-b7b5bfccc-qh67d	32m	1Mi
1777272521	4	postgres-0	5m	23Mi
1777272522	4	nanomq-b7b5bfccc-qh67d	77m	1Mi
1777272522	4	postgres-0	3m	23Mi
1777272523	4	nanomq-b7b5bfccc-qh67d	77m	1Mi
1777272523	4	postgres-0	3m	23Mi
1777272524	4	nanomq-b7b5bfccc-qh67d	77m	1Mi
1777272524	4	postgres-0	3m	23Mi
1777272525	4	nanomq-b7b5bfccc-qh67d	77m	1Mi
1777272525	4	postgres-0	3m	23Mi
1777272526	4	nanomq-b7b5bfccc-qh67d	77m	1Mi
1777272526	4	postgres-0	3m	23Mi
1777272527	4	nanomq-b7b5bfccc-qh67d	77m	1Mi
1777272527	4	postgres-0	3m	23Mi
1777272528	4	nanomq-b7b5bfccc-qh67d	77m	1Mi
1777272528	4	postgres-0	3m	23Mi
1777272545	5	nanomq-b7b5bfccc-qh67d	103m	1Mi
1777272545	5	postgres-0	6m	23Mi
1777272546	5	nanomq-b7b5bfccc-qh67d	103m	1Mi
1777272546	5	postgres-0	6m	23Mi
1777272547	5	nanomq-b7b5bfccc-qh67d	103m	1Mi
1777272547	5	postgres-0	6m	23Mi
1777272548	5	nanomq-b7b5bfccc-qh67d	103m	1Mi
1777272548	5	postgres-0	6m	23Mi
1777272549	5	nanomq-b7b5bfccc-qh67d	103m	1Mi
1777272549	5	postgres-0	6m	23Mi
1777272550	5	nanomq-b7b5bfccc-qh67d	103m	1Mi
1777272550	5	postgres-0	6m	23Mi
1777272551	5	nanomq-b7b5bfccc-qh67d	103m	1Mi
